h,T,lambda,M,s,,,,,lambda_fixedh=24,strain
21697.44,-53760000,0.0002549,1.856899807,-6.56E-04,,,,,4.00E-07,-0.000910786
22016.52,-53760000,0.0002549,1.857300775,-6.56E-04,,,,,4.00E-07,-0.000910786
22335.6,-53760000,0.0002549,1.857701743,-6.56E-04,,,,,4.00E-07,-0.000910786
22654.68,-53760000,0.0002549,1.858102711,-6.56E-04,,,,,4.00E-07,-0.000910786
22973.76,-53760000,0.0002549,1.858503678,-6.56E-04,,,,,4.00E-07,-0.000910786
23292.84,-53760000,0.0002549,1.858904646,-6.56E-04,,,,,4.00E-07,-0.000910786
23611.92,-53760000,0.0002549,1.859305614,-6.56E-04,,,,,4.00E-07,-0.000910786
23931,-53760000,0.0002549,1.859706582,-6.56E-04,,,,,4.00E-07,-0.000910786
24250.08,-53760000,0.0002549,1.860107549,-6.56E-04,,,,,4.00E-07,-0.000910786
24569.16,-53760000,0.0002549,1.860508517,-6.56E-04,,,,,4.00E-07,-0.000910786
24888.24,-53760000,0.0002549,1.860909485,-6.56E-04,,,,,4.00E-07,-0.000910786
25207.32,-53760000,0.0002549,1.861310453,-6.56E-04,,,,,4.00E-07,-0.000910786
25526.4,-53760000,0.0002549,1.86171142,-6.56E-04,,,,,4.00E-07,-0.000910786
25845.48,-53760000,0.0002549,1.862112388,-6.56E-04,,,,,4.00E-07,-0.000910786
26164.56,-53760000,0.0002549,1.862513356,-6.56E-04,,,,,4.00E-07,-0.000910786
26483.64,-53760000,0.0002549,1.863097324,-6.56E-04,,,,,4.00E-07,-0.000910786
26802.72,-53760000,0.0002549,1.863315291,-6.56E-04,,,,,4.00E-07,-0.000910786
27121.8,-53760000,0.0002549,1.863716259,-6.56E-04,,,,,4.00E-07,-0.000910786
27440.88,-53760000,0.0002549,1.864117227,-6.56E-04,,,,,4.00E-07,-0.000910786
27759.96,-53760000,0.0002549,1.864701195,-6.56E-04,,,,,4.00E-07,-0.000910786
28079.04,-53760000,0.0002549,1.864919162,-6.56E-04,,,,,4.00E-07,-0.000910786
28398.12,-53760000,0.000255,1.86532013,-6.56E-04,,,,,4.00E-07,-0.000910786
28717.2,-53760000,0.000255,1.865721098,-6.56E-04,,,,,4.00E-07,-0.000910786
29036.28,-53760000,0.000255,1.866122066,-6.56E-04,,,,,4.00E-07,-0.000910786
29355.36,-53760000,0.000255,1.866523033,-6.56E-04,,,,,4.00E-07,-0.000910786
29674.44,-53760000,0.000255,1.866924001,-6.56E-04,,,,,4.00E-07,-0.000910786
29993.52,-53760000,0.000255,1.867507969,-6.56E-04,,,,,4.00E-07,-0.000910786
30312.6,-53760000,0.0002549,1.867908937,-6.56E-04,,,,,4.00E-07,-0.000910786
30631.68,-53760000,0.0002549,1.868126904,-6.56E-04,,,,,4.00E-07,-0.000910786
30950.76,-53760000,0.0002549,1.868710872,-6.56E-04,,,,,4.00E-07,-0.000910786
31269.84,-53760000,0.0002549,1.86911184,-6.56E-04,,,,,4.00E-07,-0.000910786
31588.92,-53760000,0.0002549,1.869329808,-6.56E-04,,,,,4.00E-07,-0.000910786
0,-55680000,1.00E-07,0.002928,-9.44E-04,,,,,4.00E-07,-0.000943329
319.08,-55680000,1.00E-07,0.013759968,-9.44E-04,,,,,4.00E-07,-0.000943329
638.16,-55680000,1.00E-07,0.024774936,-9.44E-04,,,,,4.00E-07,-0.000943329
957.24,-55680000,1.00E-07,0.036338903,-9.44E-04,,,,,4.00E-07,-0.000943329
1276.32,-55680000,1.00E-07,0.047353871,-9.44E-04,,,,,4.00E-07,-0.000943329
1595.4,-55680000,4.00E-07,0.058185839,-9.43E-04,,,,,4.00E-07,-0.000943329
1914.48,-55680000,4.00E-07,0.069200807,-9.43E-04,,,,,4.00E-07,-0.000943329
2233.56,-55680000,4.00E-07,0.080764774,-9.43E-04,,,,,4.00E-07,-0.000943329
2552.64,-55680000,8.00E-07,0.091962742,-9.43E-04,,,,,4.00E-07,-0.000943329
2871.72,-55680000,8.00E-07,0.10297771,-9.43E-04,,,,,4.00E-07,-0.000943329
3190.8,-55680000,1.10E-06,0.113992678,-9.43E-04,,,,,4.00E-07,-0.000943329
3509.88,-55680000,1.10E-06,0.125007645,-9.43E-04,,,,,4.00E-07,-0.000943329
3828.96,-55680000,1.40E-06,0.136205613,-9.42E-04,,,,,4.00E-07,-0.000943329
4148.04,-55680000,1.70E-06,0.147220581,-9.42E-04,,,,,4.00E-07,-0.000943329
4467.12,-55680000,2.00E-06,0.158418549,-9.42E-04,,,,,4.00E-07,-0.000943329
4786.2,-55680000,2.10E-06,0.169616516,-9.42E-04,,,,,4.00E-07,-0.000943329
5105.28,-55680000,2.40E-06,0.180997484,-9.41E-04,,,,,4.00E-07,-0.000943329
5424.36,-55680000,2.70E-06,0.192012452,-9.41E-04,,,,,4.00E-07,-0.000943329
5743.44,-55680000,3.10E-06,0.20357642,-9.41E-04,,,,,4.00E-07,-0.000943329
6062.52,-55680000,3.60E-06,0.215323387,-9.40E-04,,,,,4.00E-07,-0.000943329
6381.6,-55680000,4.20E-06,0.227985355,-9.40E-04,,,,,4.00E-07,-0.000943329
6700.68,-55680000,5.10E-06,0.243209323,-9.39E-04,,,,,4.00E-07,-0.000943329
7019.76,-55680000,6.90E-06,0.263008291,-9.37E-04,,,,,4.00E-07,-0.000943329
7338.84,-55680000,1.04E-05,0.293604258,-9.33E-04,,,,,4.00E-07,-0.000943329
7657.92,-55680000,1.72E-05,0.345245226,-9.27E-04,,,,,4.00E-07,-0.000943329
7977,-55680000,3.11E-05,0.437695194,-9.13E-04,,,,,4.00E-07,-0.000943329
8296.08,-55680000,5.55E-05,0.598587162,-8.88E-04,,,,,4.00E-07,-0.000943329
8615.16,-55680000,9.38E-05,0.842195129,-8.50E-04,,,,,4.00E-07,-0.000943329
8934.24,-55680000,0.0001411,1.139056097,-8.03E-04,,,,,4.00E-07,-0.000943329
9253.32,-55680000,0.000185,1.413042065,-7.59E-04,,,,,4.00E-07,-0.000943329
9572.4,-55680000,0.0002167,1.608521033,-7.27E-04,,,,,4.00E-07,-0.000943329
9891.48,-55680000,0.0002353,1.723663,-7.08E-04,,,,,4.00E-07,-0.000943329
10210.56,-55680000,0.0002453,1.784636968,-6.98E-04,,,,,4.00E-07,-0.000943329
10529.64,-55680000,0.0002503,1.814500936,-6.93E-04,,,,,4.00E-07,-0.000943329
10848.72,-55680000,0.0002524,1.829724904,-6.91E-04,,,,,4.00E-07,-0.000943329
11167.8,-55680000,0.0002536,1.836896871,-6.90E-04,,,,,4.00E-07,-0.000943329
11486.88,-55680000,0.0002543,1.840225839,-6.89E-04,,,,,4.00E-07,-0.000943329
11805.96,-55680000,0.0002545,1.842639807,-6.89E-04,,,,,4.00E-07,-0.000943329
12125.04,-55680000,0.0002547,1.843406775,-6.89E-04,,,,,4.00E-07,-0.000943329
12444.12,-55680000,0.0002547,1.844356742,-6.89E-04,,,,,4.00E-07,-0.000943329
12763.2,-55680000,0.0002548,1.84512371,-6.89E-04,,,,,4.00E-07,-0.000943329
13082.28,-55680000,0.0002547,1.845524678,-6.89E-04,,,,,4.00E-07,-0.000943329
13401.36,-55680000,0.0002548,1.846108646,-6.89E-04,,,,,4.00E-07,-0.000943329
13720.44,-55680000,0.0002548,1.846509613,-6.89E-04,,,,,4.00E-07,-0.000943329
14039.52,-55680000,0.0002548,1.846910581,-6.89E-04,,,,,4.00E-07,-0.000943329
14358.6,-55680000,0.0002548,1.847311549,-6.89E-04,,,,,4.00E-07,-0.000943329
14677.68,-55680000,0.0002548,1.847712517,-6.89E-04,,,,,4.00E-07,-0.000943329
14996.76,-55680000,0.0002548,1.848296484,-6.89E-04,,,,,4.00E-07,-0.000943329
15315.84,-55680000,0.0002548,1.848697452,-6.89E-04,,,,,4.00E-07,-0.000943329
15634.92,-55680000,0.0002548,1.84891542,-6.89E-04,,,,,4.00E-07,-0.000943329
15954,-55680000,0.0002549,1.849316388,-6.89E-04,,,,,4.00E-07,-0.000943329
16273.08,-55680000,0.0002548,1.849717355,-6.89E-04,,,,,4.00E-07,-0.000943329
16592.16,-55680000,0.0002548,1.850301323,-6.89E-04,,,,,4.00E-07,-0.000943329
16911.24,-55680000,0.0002549,1.850702291,-6.89E-04,,,,,4.00E-07,-0.000943329
17230.32,-55680000,0.0002549,1.851103259,-6.89E-04,,,,,4.00E-07,-0.000943329
17549.4,-55680000,0.0002548,1.851504226,-6.89E-04,,,,,4.00E-07,-0.000943329
17868.48,-55680000,0.0002548,1.851905194,-6.89E-04,,,,,4.00E-07,-0.000943329
18187.56,-55680000,0.0002549,1.852306162,-6.89E-04,,,,,4.00E-07,-0.000943329
18506.64,-55680000,0.0002549,1.85270713,-6.89E-04,,,,,4.00E-07,-0.000943329
18825.72,-55680000,0.0002549,1.853108097,-6.89E-04,,,,,4.00E-07,-0.000943329
19144.8,-55680000,0.0002548,1.853509065,-6.89E-04,,,,,4.00E-07,-0.000943329
19463.88,-55680000,0.0002548,1.854093033,-6.89E-04,,,,,4.00E-07,-0.000943329
19782.96,-55680000,0.0002549,1.854311001,-6.89E-04,,,,,4.00E-07,-0.000943329
20102.04,-55680000,0.0002549,1.854711968,-6.89E-04,,,,,4.00E-07,-0.000943329
20421.12,-55680000,0.0002549,1.855295936,-6.89E-04,,,,,4.00E-07,-0.000943329
20740.2,-55680000,0.0002549,1.855696904,-6.89E-04,,,,,4.00E-07,-0.000943329
21059.28,-55680000,0.0002549,1.856097872,-6.89E-04,,,,,4.00E-07,-0.000943329
21378.36,-55680000,0.0002548,1.856498839,-6.89E-04,,,,,4.00E-07,-0.000943329
21697.44,-55680000,0.0002549,1.856899807,-6.89E-04,,,,,4.00E-07,-0.000943329
22016.52,-55680000,0.0002549,1.857300775,-6.89E-04,,,,,4.00E-07,-0.000943329
22335.6,-55680000,0.0002549,1.857701743,-6.89E-04,,,,,4.00E-07,-0.000943329
22654.68,-55680000,0.0002549,1.858102711,-6.89E-04,,,,,4.00E-07,-0.000943329
22973.76,-55680000,0.0002549,1.858503678,-6.89E-04,,,,,4.00E-07,-0.000943329
23292.84,-55680000,0.0002549,1.858904646,-6.89E-04,,,,,4.00E-07,-0.000943329
23611.92,-55680000,0.0002549,1.859305614,-6.89E-04,,,,,4.00E-07,-0.000943329
23931,-55680000,0.0002549,1.859706582,-6.89E-04,,,,,4.00E-07,-0.000943329
24250.08,-55680000,0.0002549,1.860107549,-6.89E-04,,,,,4.00E-07,-0.000943329
24569.16,-55680000,0.0002549,1.860508517,-6.89E-04,,,,,4.00E-07,-0.000943329
24888.24,-55680000,0.0002549,1.860909485,-6.89E-04,,,,,4.00E-07,-0.000943329
25207.32,-55680000,0.0002549,1.861310453,-6.89E-04,,,,,4.00E-07,-0.000943329
25526.4,-55680000,0.0002549,1.86189442,-6.89E-04,,,,,4.00E-07,-0.000943329
25845.48,-55680000,0.0002549,1.862112388,-6.89E-04,,,,,4.00E-07,-0.000943329
26164.56,-55680000,0.0002549,1.862513356,-6.89E-04,,,,,4.00E-07,-0.000943329
26483.64,-55680000,0.0002549,1.862914324,-6.89E-04,,,,,4.00E-07,-0.000943329
26802.72,-55680000,0.0002549,1.863498291,-6.89E-04,,,,,4.00E-07,-0.000943329
27121.8,-55680000,0.0002549,1.863716259,-6.89E-04,,,,,4.00E-07,-0.000943329
27440.88,-55680000,0.0002549,1.864117227,-6.89E-04,,,,,4.00E-07,-0.000943329
27759.96,-55680000,0.0002549,1.864518195,-6.89E-04,,,,,4.00E-07,-0.000943329
28079.04,-55680000,0.0002549,1.864919162,-6.89E-04,,,,,4.00E-07,-0.000943329
28398.12,-55680000,0.0002549,1.86550313,-6.89E-04,,,,,4.00E-07,-0.000943329
28717.2,-55680000,0.000255,1.865721098,-6.89E-04,,,,,4.00E-07,-0.000943329
29036.28,-55680000,0.000255,1.866122066,-6.89E-04,,,,,4.00E-07,-0.000943329
29355.36,-55680000,0.000255,1.866523033,-6.89E-04,,,,,4.00E-07,-0.000943329
29674.44,-55680000,0.000255,1.866924001,-6.89E-04,,,,,4.00E-07,-0.000943329
29993.52,-55680000,0.000255,1.867324969,-6.89E-04,,,,,4.00E-07,-0.000943329
30312.6,-55680000,0.000255,1.867908937,-6.89E-04,,,,,4.00E-07,-0.000943329
30631.68,-55680000,0.0002549,1.868309904,-6.89E-04,,,,,4.00E-07,-0.000943329
30950.76,-55680000,0.0002549,1.868710872,-6.89E-04,,,,,4.00E-07,-0.000943329
31269.84,-55680000,0.0002549,1.86892884,-6.89E-04,,,,,4.00E-07,-0.000943329
31588.92,-55680000,0.0002549,1.869329808,-6.89E-04,,,,,4.00E-07,-0.000943329
0,-57600000,1.00E-07,0.002928,-9.76E-04,,,,,4.00E-07,-0.000975871
319.08,-57600000,1.00E-07,0.013942968,-9.76E-04,,,,,4.00E-07,-0.000975871
638.16,-57600000,1.00E-07,0.024774936,-9.76E-04,,,,,4.00E-07,-0.000975871
957.24,-57600000,1.00E-07,0.035789903,-9.76E-04,,,,,4.00E-07,-0.000975871
1276.32,-57600000,1.00E-07,0.046804871,-9.76E-04,,,,,4.00E-07,-0.000975871
1595.4,-57600000,4.00E-07,0.057819839,-9.76E-04,,,,,4.00E-07,-0.000975871
1914.48,-57600000,4.00E-07,0.068834807,-9.76E-04,,,,,4.00E-07,-0.000975871
2233.56,-57600000,4.00E-07,0.079849774,-9.76E-04,,,,,4.00E-07,-0.000975871
2552.64,-57600000,8.00E-07,0.090864742,-9.75E-04,,,,,4.00E-07,-0.000975871
2871.72,-57600000,8.00E-07,0.10187971,-9.75E-04,,,,,4.00E-07,-0.000975871
3190.8,-57600000,1.10E-06,0.112894678,-9.75E-04,,,,,4.00E-07,-0.000975871
3509.88,-57600000,1.10E-06,0.124092645,-9.75E-04,,,,,4.00E-07,-0.000975871
3828.96,-57600000,1.40E-06,0.135107613,-9.75E-04,,,,,4.00E-07,-0.000975871
4148.04,-57600000,1.70E-06,0.145756581,-9.75E-04,,,,,4.00E-07,-0.000975871
4467.12,-57600000,1.70E-06,0.156771549,-9.75E-04,,,,,4.00E-07,-0.000975871
4786.2,-57600000,2.10E-06,0.167969516,-9.74E-04,,,,,4.00E-07,-0.000975871
5105.28,-57600000,2.40E-06,0.179167484,-9.74E-04,,,,,4.00E-07,-0.000975871
5424.36,-57600000,2.70E-06,0.190182452,-9.74E-04,,,,,4.00E-07,-0.000975871
5743.44,-57600000,3.00E-06,0.20101442,-9.73E-04,,,,,4.00E-07,-0.000975871
6062.52,-57600000,3.50E-06,0.212761387,-9.73E-04,,,,,4.00E-07,-0.000975871
6381.6,-57600000,3.90E-06,0.224508355,-9.72E-04,,,,,4.00E-07,-0.000975871
6700.68,-57600000,4.50E-06,0.237353323,-9.72E-04,,,,,4.00E-07,-0.000975871
7019.76,-57600000,5.60E-06,0.252760291,-9.71E-04,,,,,4.00E-07,-0.000975871
7338.84,-57600000,7.30E-06,0.272559258,-9.69E-04,,,,,4.00E-07,-0.000975871
7657.92,-57600000,1.09E-05,0.303155226,-9.65E-04,,,,,4.00E-07,-0.000975871
7977,-57600000,1.80E-05,0.355528194,-9.58E-04,,,,,4.00E-07,-0.000975871
8296.08,-57600000,3.17E-05,0.449259162,-9.45E-04,,,,,4.00E-07,-0.000975871
8615.16,-57600000,5.67E-05,0.610334129,-9.20E-04,,,,,4.00E-07,-0.000975871
8934.24,-57600000,9.50E-05,0.853942097,-8.81E-04,,,,,4.00E-07,-0.000975871
9253.32,-57600000,0.0001419,1.147875065,-8.34E-04,,,,,4.00E-07,-0.000975871
9572.4,-57600000,0.0001857,1.418750033,-7.91E-04,,,,,4.00E-07,-0.000975871
9891.48,-57600000,0.0002169,1.611301,-7.59E-04,,,,,4.00E-07,-0.000975871
10210.56,-57600000,0.0002354,1.724795968,-7.41E-04,,,,,4.00E-07,-0.000975871
10529.64,-57600000,0.0002452,1.784671936,-7.31E-04,,,,,4.00E-07,-0.000975871
10848.72,-57600000,0.0002502,1.815267904,-7.26E-04,,,,,4.00E-07,-0.000975871
11167.8,-57600000,0.0002524,1.829942871,-7.24E-04,,,,,4.00E-07,-0.000975871
11486.88,-57600000,0.0002536,1.837114839,-7.23E-04,,,,,4.00E-07,-0.000975871
11805.96,-57600000,0.0002542,1.840626807,-7.22E-04,,,,,4.00E-07,-0.000975871
12125.04,-57600000,0.0002545,1.843040775,-7.22E-04,,,,,4.00E-07,-0.000975871
12444.12,-57600000,0.0002546,1.843807742,-7.22E-04,,,,,4.00E-07,-0.000975871
12763.2,-57600000,0.0002548,1.84475771,-7.21E-04,,,,,4.00E-07,-0.000975871
13082.28,-57600000,0.0002547,1.845341678,-7.22E-04,,,,,4.00E-07,-0.000975871
13401.36,-57600000,0.0002548,1.846108646,-7.21E-04,,,,,4.00E-07,-0.000975871
13720.44,-57600000,0.0002548,1.846509613,-7.21E-04,,,,,4.00E-07,-0.000975871
14039.52,-57600000,0.0002548,1.846910581,-7.21E-04,,,,,4.00E-07,-0.000975871
14358.6,-57600000,0.0002548,1.847311549,-7.21E-04,,,,,4.00E-07,-0.000975871
14677.68,-57600000,0.0002548,1.847895517,-7.21E-04,,,,,4.00E-07,-0.000975871
14996.76,-57600000,0.0002548,1.848113484,-7.21E-04,,,,,4.00E-07,-0.000975871
15315.84,-57600000,0.0002549,1.848697452,-7.21E-04,,,,,4.00E-07,-0.000975871
15634.92,-57600000,0.0002548,1.84891542,-7.21E-04,,,,,4.00E-07,-0.000975871
15954,-57600000,0.0002548,1.849316388,-7.21E-04,,,,,4.00E-07,-0.000975871
16273.08,-57600000,0.0002549,1.849717355,-7.21E-04,,,,,4.00E-07,-0.000975871
16592.16,-57600000,0.0002549,1.850301323,-7.21E-04,,,,,4.00E-07,-0.000975871
16911.24,-57600000,0.0002548,1.850702291,-7.21E-04,,,,,4.00E-07,-0.000975871
17230.32,-57600000,0.0002548,1.851103259,-7.21E-04,,,,,4.00E-07,-0.000975871
17549.4,-57600000,0.0002549,1.851504226,-7.21E-04,,,,,4.00E-07,-0.000975871
17868.48,-57600000,0.0002549,1.851905194,-7.21E-04,,,,,4.00E-07,-0.000975871
18187.56,-57600000,0.0002548,1.852306162,-7.21E-04,,,,,4.00E-07,-0.000975871
18506.64,-57600000,0.0002548,1.85270713,-7.21E-04,,,,,4.00E-07,-0.000975871
18825.72,-57600000,0.0002549,1.853108097,-7.21E-04,,,,,4.00E-07,-0.000975871
19144.8,-57600000,0.0002549,1.853692065,-7.21E-04,,,,,4.00E-07,-0.000975871
19463.88,-57600000,0.0002549,1.853910033,-7.21E-04,,,,,4.00E-07,-0.000975871
19782.96,-57600000,0.0002548,1.854311001,-7.21E-04,,,,,4.00E-07,-0.000975871
20102.04,-57600000,0.0002548,1.854711968,-7.21E-04,,,,,4.00E-07,-0.000975871
20421.12,-57600000,0.0002549,1.855295936,-7.21E-04,,,,,4.00E-07,-0.000975871
20740.2,-57600000,0.0002549,1.855513904,-7.21E-04,,,,,4.00E-07,-0.000975871
21059.28,-57600000,0.0002549,1.856097872,-7.21E-04,,,,,4.00E-07,-0.000975871
21378.36,-57600000,0.0002549,1.856498839,-7.21E-04,,,,,4.00E-07,-0.000975871
21697.44,-57600000,0.0002549,1.856716807,-7.21E-04,,,,,4.00E-07,-0.000975871
22016.52,-57600000,0.0002548,1.857300775,-7.21E-04,,,,,4.00E-07,-0.000975871
22335.6,-57600000,0.0002549,1.857518743,-7.21E-04,,,,,4.00E-07,-0.000975871
22654.68,-57600000,0.0002549,1.858102711,-7.21E-04,,,,,4.00E-07,-0.000975871
22973.76,-57600000,0.0002549,1.858320678,-7.21E-04,,,,,4.00E-07,-0.000975871
23292.84,-57600000,0.0002549,1.858904646,-7.21E-04,,,,,4.00E-07,-0.000975871
23611.92,-57600000,0.0002549,1.859122614,-7.21E-04,,,,,4.00E-07,-0.000975871
23931,-57600000,0.0002549,1.859706582,-7.21E-04,,,,,4.00E-07,-0.000975871
24250.08,-57600000,0.0002549,1.860107549,-7.21E-04,,,,,4.00E-07,-0.000975871
24569.16,-57600000,0.0002549,1.860508517,-7.21E-04,,,,,4.00E-07,-0.000975871
24888.24,-57600000,0.0002549,1.860909485,-7.21E-04,,,,,4.00E-07,-0.000975871
25207.32,-57600000,0.0002549,1.861310453,-7.21E-04,,,,,4.00E-07,-0.000975871
25526.4,-57600000,0.0002549,1.86171142,-7.21E-04,,,,,4.00E-07,-0.000975871
25845.48,-57600000,0.0002549,1.862112388,-7.21E-04,,,,,4.00E-07,-0.000975871
26164.56,-57600000,0.0002549,1.862513356,-7.21E-04,,,,,4.00E-07,-0.000975871
26483.64,-57600000,0.0002549,1.862914324,-7.21E-04,,,,,4.00E-07,-0.000975871
26802.72,-57600000,0.0002549,1.863315291,-7.21E-04,,,,,4.00E-07,-0.000975871
27121.8,-57600000,0.0002549,1.863716259,-7.21E-04,,,,,4.00E-07,-0.000975871
27440.88,-57600000,0.0002549,1.864300227,-7.21E-04,,,,,4.00E-07,-0.000975871
27759.96,-57600000,0.0002549,1.864518195,-7.21E-04,,,,,4.00E-07,-0.000975871
28079.04,-57600000,0.0002549,1.864919162,-7.21E-04,,,,,4.00E-07,-0.000975871
28398.12,-57600000,0.0002549,1.86532013,-7.21E-04,,,,,4.00E-07,-0.000975871
28717.2,-57600000,0.0002549,1.865904098,-7.21E-04,,,,,4.00E-07,-0.000975871
29036.28,-57600000,0.0002549,1.866305066,-7.21E-04,,,,,4.00E-07,-0.000975871
29355.36,-57600000,0.000255,1.866523033,-7.21E-04,,,,,4.00E-07,-0.000975871
29674.44,-57600000,0.000255,1.866924001,-7.21E-04,,,,,4.00E-07,-0.000975871
29993.52,-57600000,0.000255,1.867324969,-7.21E-04,,,,,4.00E-07,-0.000975871
30312.6,-57600000,0.000255,1.867725937,-7.21E-04,,,,,4.00E-07,-0.000975871
30631.68,-57600000,0.000255,1.868309904,-7.21E-04,,,,,4.00E-07,-0.000975871
30950.76,-57600000,0.000255,1.868710872,-7.21E-04,,,,,4.00E-07,-0.000975871
31269.84,-57600000,0.0002549,1.86892884,-7.21E-04,,,,,4.00E-07,-0.000975871
31588.92,-57600000,0.0002549,1.869512808,-7.21E-04,,,,,4.00E-07,-0.000975871
0,-59520000,1.00E-07,0.002928,-1.01E-03,,,,,4.00E-07,-0.001008414
319.08,-59520000,1.00E-07,0.013942968,-1.01E-03,,,,,4.00E-07,-0.001008414
638.16,-59520000,1.00E-07,0.024957936,-1.01E-03,,,,,4.00E-07,-0.001008414
957.24,-59520000,1.00E-07,0.035972903,-1.01E-03,,,,,4.00E-07,-0.001008414
1276.32,-59520000,1.00E-07,0.046255871,-1.01E-03,,,,,4.00E-07,-0.001008414
1595.4,-59520000,4.00E-07,0.057270839,-1.01E-03,,,,,4.00E-07,-0.001008414
1914.48,-59520000,4.00E-07,0.068285807,-1.01E-03,,,,,4.00E-07,-0.001008414
2233.56,-59520000,4.00E-07,0.079300774,-1.01E-03,,,,,4.00E-07,-0.001008414
2552.64,-59520000,8.00E-07,0.090315742,-1.01E-03,,,,,4.00E-07,-0.001008414
2871.72,-59520000,8.00E-07,0.10078171,-1.01E-03,,,,,4.00E-07,-0.001008414
3190.8,-59520000,1.10E-06,0.111979678,-1.01E-03,,,,,4.00E-07,-0.001008414
3509.88,-59520000,1.10E-06,0.122994645,-1.01E-03,,,,,4.00E-07,-0.001008414
3828.96,-59520000,1.40E-06,0.133460613,-1.01E-03,,,,,4.00E-07,-0.001008414
4148.04,-59520000,1.70E-06,0.144658581,-1.01E-03,,,,,4.00E-07,-0.001008414
4467.12,-59520000,1.70E-06,0.155856549,-1.01E-03,,,,,4.00E-07,-0.001008414
4786.2,-59520000,2.10E-06,0.166505516,-1.01E-03,,,,,4.00E-07,-0.001008414
5105.28,-59520000,2.40E-06,0.177154484,-1.01E-03,,,,,4.00E-07,-0.001008414
5424.36,-59520000,2.70E-06,0.188352452,-1.01E-03,,,,,4.00E-07,-0.001008414
5743.44,-59520000,3.00E-06,0.19918442,-1.01E-03,,,,,4.00E-07,-0.001008414
6062.52,-59520000,3.40E-06,0.210748387,-1.01E-03,,,,,4.00E-07,-0.001008414
6381.6,-59520000,3.80E-06,0.221946355,-1.01E-03,,,,,4.00E-07,-0.001008414
6700.68,-59520000,4.20E-06,0.233144323,-1.00E-03,,,,,4.00E-07,-0.001008414
7019.76,-59520000,4.90E-06,0.246355291,-1.00E-03,,,,,4.00E-07,-0.001008414
7338.84,-59520000,5.90E-06,0.261396258,-1.00E-03,,,,,4.00E-07,-0.001008414
7657.92,-59520000,7.70E-06,0.281378226,-1.00E-03,,,,,4.00E-07,-0.001008414
7977,-59520000,1.15E-05,0.312889194,-9.97E-04,,,,,4.00E-07,-0.001008414
8296.08,-59520000,1.86E-05,0.365628162,-9.90E-04,,,,,4.00E-07,-0.001008414
8615.16,-59520000,3.26E-05,0.459908129,-9.76E-04,,,,,4.00E-07,-0.001008414
8934.24,-59520000,5.75E-05,0.622264097,-9.51E-04,,,,,4.00E-07,-0.001008414
9253.32,-59520000,9.60E-05,0.864774065,-9.13E-04,,,,,4.00E-07,-0.001008414
9572.4,-59520000,0.0001428,1.155962033,-8.66E-04,,,,,4.00E-07,-0.001008414
9891.48,-59520000,0.0001859,1.422445,-8.23E-04,,,,,4.00E-07,-0.001008414
10210.56,-59520000,0.0002169,1.612799968,-7.92E-04,,,,,4.00E-07,-0.001008414
10529.64,-59520000,0.0002353,1.725196936,-7.74E-04,,,,,4.00E-07,-0.001008414
10848.72,-59520000,0.0002452,1.785255904,-7.64E-04,,,,,4.00E-07,-0.001008414
11167.8,-59520000,0.0002501,1.815119871,-7.59E-04,,,,,4.00E-07,-0.001008414
11486.88,-59520000,0.0002523,1.830160839,-7.57E-04,,,,,4.00E-07,-0.001008414
11805.96,-59520000,0.0002536,1.837332807,-7.55E-04,,,,,4.00E-07,-0.001008414
12125.04,-59520000,0.0002542,1.840844775,-7.55E-04,,,,,4.00E-07,-0.001008414
12444.12,-59520000,0.0002545,1.843258742,-7.54E-04,,,,,4.00E-07,-0.001008414
12763.2,-59520000,0.0002546,1.84420871,-7.54E-04,,,,,4.00E-07,-0.001008414
13082.28,-59520000,0.0002547,1.845158678,-7.54E-04,,,,,4.00E-07,-0.001008414
13401.36,-59520000,0.0002547,1.845742646,-7.54E-04,,,,,4.00E-07,-0.001008414
13720.44,-59520000,0.0002548,1.846326613,-7.54E-04,,,,,4.00E-07,-0.001008414
14039.52,-59520000,0.0002548,1.846727581,-7.54E-04,,,,,4.00E-07,-0.001008414
14358.6,-59520000,0.0002548,1.847311549,-7.54E-04,,,,,4.00E-07,-0.001008414
14677.68,-59520000,0.0002548,1.847712517,-7.54E-04,,,,,4.00E-07,-0.001008414
14996.76,-59520000,0.0002549,1.848113484,-7.54E-04,,,,,4.00E-07,-0.001008414
15315.84,-59520000,0.0002548,1.848514452,-7.54E-04,,,,,4.00E-07,-0.001008414
15634.92,-59520000,0.0002548,1.84909842,-7.54E-04,,,,,4.00E-07,-0.001008414
15954,-59520000,0.0002549,1.849316388,-7.54E-04,,,,,4.00E-07,-0.001008414
16273.08,-59520000,0.0002548,1.849717355,-7.54E-04,,,,,4.00E-07,-0.001008414
16592.16,-59520000,0.0002548,1.850301323,-7.54E-04,,,,,4.00E-07,-0.001008414
16911.24,-59520000,0.0002549,1.850702291,-7.54E-04,,,,,4.00E-07,-0.001008414
17230.32,-59520000,0.0002548,1.851103259,-7.54E-04,,,,,4.00E-07,-0.001008414
17549.4,-59520000,0.0002548,1.851504226,-7.54E-04,,,,,4.00E-07,-0.001008414
17868.48,-59520000,0.0002548,1.851905194,-7.54E-04,,,,,4.00E-07,-0.001008414
18187.56,-59520000,0.0002549,1.852306162,-7.54E-04,,,,,4.00E-07,-0.001008414
