,h,T,M,Lambda_lhs,e
4275,21841.41339,-32751293.85,1.85708073,2.55E-04,-3.00E-04
4276,3040.528969,-389961.502,1.832173841,2.55E-04,2.48E-04
4277,585.0692999,-41212354.61,0.02507422,1.00E-07,-6.98E-04
4278,7974.858321,-8998081.698,1.839655503,2.55E-04,1.02E-04
4279,26118.5678,-33432485.28,1.86263856,2.55E-04,-3.12E-04
4280,14339.73327,-44238900.22,1.84765384,2.55E-04,-4.95E-04
4281,6225.938897,-29037979.07,1.834529746,2.54E-04,-2.38E-04
4282,29681.64552,-32267358.43,1.867116056,0.0002549,-2.92E-04
4283,17167.28546,-34781578.68,1.851207047,0.0002549,-3.35E-04
4284,15453.48754,-7821220.643,1.849053425,0.0002549,1.22E-04
4285,26134.23832,-12202911.46,1.862658252,0.0002549,4.81E-05
4286,10317.94953,-22996479.99,1.842416918,2.55E-04,-1.35E-04
4287,14589.70606,-25310179.54,1.847967965,0.0002549,-1.74E-04
4288,30322.52234,-1927309.378,1.867921405,2.55E-04,2.22E-04
4289,29652.55513,-14946502.15,1.8670795,2.55E-04,1.67E-06
4290,501.5557727,-17002452.26,0.033387274,1.50E-06,-2.87E-04
4291,9529.0678,-20595752.78,1.84160858,2.55E-04,-9.41E-05
4292,6479.763552,-45490033.86,1.604817711,2.18E-04,-5.53E-04
4293,31398.27073,-15525148.14,1.869273231,2.55E-04,-8.14E-06
4294,25546.902,-24825685.46,1.861737184,2.55E-04,-1.66E-04
4295,16885.9219,-20187118.79,1.850853475,0.0002549,-8.73E-05
4296,2689.525208,-44470630.43,0.106408757,1.20E-06,-7.53E-04
4297,31854.81111,-20105390.64,1.869846936,2.55E-04,-8.58E-05
4298,16572.98916,-30367484.81,1.850460232,0.0002549,-2.60E-04
4299,1082.849726,-4612508.73,1.170730749,1.60E-04,8.18E-05
4300,8731.457926,-13078182.7,1.840606274,2.55E-04,3.33E-05
4301,26626.06807,-40783066.03,1.863276304,2.55E-04,-4.36E-04
4302,31279.70014,-10552379.38,1.86894123,2.55E-04,7.61E-05
4303,1559.394955,-120690.5307,1.771569593,2.46E-04,2.44E-04
4304,22927.11487,-46947084.23,1.858445062,0.0002549,-5.41E-04
4305,31898.26972,-40510587.53,1.869901548,0.0002549,-4.32E-04
4306,19486.2179,-43348985.49,1.854121104,0.0002549,-4.80E-04
4307,1918.794966,-5375505.662,1.715657229,2.38E-04,1.47E-04
4308,927.8755575,-35098103.92,0.039413003,1.00E-07,-5.95E-04
4309,11139.92377,-1176949.6,1.843632841,0.0002549,2.35E-04
4310,15546.419,-1538576.1,1.849353206,0.0002549,2.29E-04
4311,23286.84956,-17929467.5,1.858897118,2.55E-04,-4.89E-05
4312,29908.7593,-39446463.45,1.867218455,2.55E-04,-4.14E-04
4313,23227.06156,-34192877.97,1.858821986,2.55E-04,-3.25E-04
4314,1748.285091,-8244063.288,1.43398896,1.97E-04,5.73E-05
4315,23017.26378,-46587246.16,1.858558347,0.0002549,-5.35E-04
4316,31251.30783,-39775532.19,1.869088552,2.55E-04,-4.19E-04
4317,14712.28992,-18205288.07,1.848122009,0.0002549,-5.37E-05
4318,8955.529292,-11537149.48,1.84088785,2.55E-04,5.95E-05
4319,27120.26894,-32224781.61,1.863714335,2.55E-04,-2.91E-04
4320,25744.89978,-28706931.33,1.861985995,2.55E-04,-2.32E-04
4321,14894.21013,-45461894.99,1.848350616,2.55E-04,-5.16E-04
4322,16564.72832,-2616560.023,1.850632852,0.0002549,2.11E-04
4323,10972.73134,-753253.2614,1.843605741,0.0002549,2.42E-04
4324,7878.595616,-14761191.28,1.839351535,2.55E-04,4.81E-06
4325,5194.277157,-16215093.04,1.835246321,2.55E-04,-1.98E-05
4326,6162.460847,-40381611.72,1.726479977,2.37E-04,-4.47E-04
4327,11306.14876,-28867360.56,1.843841726,2.55E-04,-2.34E-04
4328,19963.11036,-9385286.845,1.854903384,2.55E-04,9.59E-05
4329,19928.29941,-1656296.546,1.85485964,0.0002549,2.27E-04
4330,16309.46417,-35519118.2,1.849946077,2.55E-04,-3.47E-04
4331,2301.468693,-9450082.658,1.684845111,2.33E-04,7.28E-05
4332,7148.635474,-41592861,1.82379424,2.53E-04,-4.52E-04
4333,17213.08158,-20809170.28,1.851264596,0.0002549,-9.78E-05
4334,27249.69258,-37593509.59,1.864059974,2.55E-04,-3.82E-04
4335,30635.28894,-20762452.35,1.868131439,0.0002549,-9.70E-05
4336,14968.27875,-45017891.81,1.848443694,2.55E-04,-5.08E-04
4337,15286.23917,-36809846.36,1.848843255,2.55E-04,-3.69E-04
4338,23749.50023,-36631998.27,1.859478502,2.55E-04,-3.66E-04
4339,2094.934895,-37766724.01,0.086446573,9.00E-07,-6.39E-04
4340,27464.91458,-31147546.79,1.86414743,2.55E-04,-2.73E-04
4341,15797.15644,-39469614.18,1.849302292,2.55E-04,-4.14E-04
4342,25970.86458,-12406514.72,1.862452951,0.0002549,4.46E-05
4343,14300.62018,-18074852.3,1.847604689,0.0002549,-5.15E-05
4344,11992.74835,-16081389.07,1.844704532,2.55E-04,-1.76E-05
4345,15819.86574,-44089201.79,1.84951383,2.55E-04,-4.92E-04
4346,20263.55556,-19584377.57,1.855097935,2.55E-04,-7.69E-05
4347,4886.668111,-40963256.77,0.672626768,7.62E-05,-6.18E-04
4348,25505.58121,-38432423.82,1.861868259,2.55E-04,-3.96E-04
4349,20147.39664,-40668709.5,1.854951965,0.0002549,-4.34E-04
4350,16117.19995,-3276108.425,1.850070471,0.0002549,1.99E-04
4351,26980.80161,-24821675.9,1.863722075,0.0002549,-1.66E-04
4352,4588.572862,-40178368.7,0.504807171,5.16E-05,-6.29E-04
4353,27649.7956,-9879718.964,1.864379758,0.0002549,8.74E-05
4354,10991.28781,-38102495.73,1.84326306,2.55E-04,-3.91E-04
4355,3788.61965,-24422488.58,1.54196092,2.11E-04,-2.03E-04
4356,20713.56836,-36462337.05,1.855663438,0.0002549,-3.63E-04
4357,18645.55757,-6920920.977,1.853064699,2.55E-04,1.38E-04
4358,11404.19861,-1034193.721,1.843964939,0.0002549,2.37E-04
4359,676.1320787,-26727507.55,0.030495653,2.00E-07,-4.53E-04
4360,20027.70676,-12555882.87,1.854801559,2.55E-04,4.22E-05
4361,22641.89133,-44435733.51,1.85808664,0.0002549,-4.98E-04
4362,24928.4902,-16333575.97,1.861143065,0.0002549,-2.19E-05
4363,21314.02929,-18194157.25,1.856417999,2.55E-04,-5.34E-05
4364,4923.624657,-19382472.89,1.832344209,2.54E-04,-7.45E-05
4365,12585.05353,-14271989.01,1.845631845,0.0002549,1.30E-05
4366,13752.40514,-28115904.16,1.846915782,2.55E-04,-2.22E-04
4367,4348.223846,-46549814.36,0.195235139,6.00E-06,-7.83E-04
4368,3144.70953,-19793291.86,1.475271759,2.01E-04,-1.34E-04
4369,8386.986465,-18500900.73,1.840173398,2.55E-04,-5.86E-05
4370,20912.8854,-11574494.52,1.855913907,2.55E-04,5.88E-05
4371,10502.0824,-22770516.22,1.842831306,2.55E-04,-1.31E-04
4372,18936.46643,-21800098.29,1.853613266,0.0002549,-1.15E-04
4373,12442.54444,-19707688.99,1.845269762,2.55E-04,-7.90E-05
4374,30333.34871,-36918972.4,1.86793501,0.0002549,-3.71E-04
4375,12879.00364,-34888509.72,1.845635233,2.55E-04,-3.36E-04
4376,4080.163589,-29218713.13,1.309917285,1.75E-04,-3.20E-04
4377,11593.43174,-4465648.386,1.844385736,0.0002549,1.79E-04
4378,22588.39144,-7485295.726,1.85801941,0.0002549,1.28E-04
4379,30251.66892,-33202867.04,1.867832368,0.0002549,-3.08E-04
4380,28366.73685,-12616131.28,1.865280693,0.0002549,4.11E-05
4381,8451.032448,-34740275.93,1.839887881,2.55E-04,-3.34E-04
4382,20412.82902,-14997812.91,1.855285517,2.55E-04,8.00E-07
4383,21529.45245,-2777895.667,1.856688708,0.0002549,2.08E-04
4384,3628.650062,-45105558.77,0.148580896,2.60E-06,-7.62E-04
4385,16194.86804,-30548340.3,1.849985071,0.0002549,-2.63E-04
4386,28973.03429,-4938981.525,1.866042589,2.55E-04,1.71E-04
4387,17638.08939,-29430944.07,1.851798677,0.0002549,-2.44E-04
4388,22312.22242,-3324801.139,1.857672366,0.0002549,1.99E-04
4389,2769.20791,-34270498.4,0.134324889,4.10E-06,-5.77E-04
4390,10726.92143,-3610893.148,1.843113847,0.0002549,1.94E-04
4391,12737.80899,-36064027.62,1.845640803,2.55E-04,-3.56E-04
4392,18381.736,-6566965.63,1.852733171,2.55E-04,1.44E-04
4393,15360.26816,-46528067.54,1.848936282,2.55E-04,-5.34E-04
4394,25989.13251,-12750786.23,1.862475907,0.0002549,3.88E-05
4395,26547.12778,-8960370.976,1.863177105,0.0002549,1.03E-04
4396,22766.98246,-31983779.86,1.858243834,2.55E-04,-2.87E-04
4397,28151.05728,-36805422.46,1.865009662,2.55E-04,-3.69E-04
4398,21905.54377,-27697378.32,1.857161318,2.55E-04,-2.14E-04
4399,3748.670406,-11314481.51,1.828488718,2.54E-04,6.22E-05
4400,17175.65111,-1278554.705,1.85140056,0.0002549,2.33E-04
4401,981.6814107,-42044263.63,0.040578617,1.00E-07,-7.13E-04
4402,25292.052,-2311291.981,1.86159993,0.0002549,2.16E-04
4403,4155.463206,-41822772.85,0.236350909,1.30E-05,-6.96E-04
4404,14200.209,-24187799.12,1.847478509,0.0002549,-1.55E-04
4405,31296.68928,-30233049.38,1.86914558,0.0002549,-2.58E-04
4406,21784.39204,-8355114.655,1.857192074,0.0002549,1.13E-04
4407,13018.76737,-46500685.04,1.845993866,2.55E-04,-5.33E-04
4408,17961.90435,-10525796.64,1.852388595,0.0002549,7.65E-05
4409,8951.291689,-47704802.18,1.839052525,2.55E-04,-5.54E-04
4410,15392.49966,-13074462.5,1.848976786,0.0002549,3.33E-05
4411,8802.879642,-5977905.553,1.840696025,2.55E-04,1.54E-04
4412,7160.980869,-30670973.82,1.837900754,2.55E-04,-2.65E-04
4413,31548.23027,-25878863.87,1.869461675,0.0002549,-1.84E-04
4414,4198.400527,-29844036.97,1.351240866,1.81E-04,-3.25E-04
4415,28551.32528,-45859381.61,1.865695654,0.0002549,-5.22E-04
4416,30694.57986,-2329114.743,1.868205947,2.55E-04,2.16E-04
4417,22285.10579,-38189295.29,1.85782129,0.0002549,-3.92E-04
4418,13804.24349,-24264258.29,1.846797924,2.55E-04,-1.56E-04
4419,22022.24858,-34055284.88,1.857307974,2.55E-04,-3.22E-04
4420,5607.490005,-20566107.33,1.83558258,2.55E-04,-9.36E-05
4421,26177.56563,-19238271.07,1.862529699,0.0002549,-7.12E-05
4422,18175.22813,-39551353.84,1.852473665,0.0002549,-4.15E-04
4423,30301.56912,-46369474.08,1.867895075,2.55E-04,-5.31E-04
4424,7858.32798,-40524735.7,1.837679066,2.55E-04,-4.32E-04
4425,19837.70809,-16346292.51,1.854562799,2.55E-04,-2.21E-05
4426,24988.46227,-9276446.663,1.861218428,0.0002549,9.77E-05
4427,13770.73436,-26623485.54,1.846938815,2.55E-04,-1.96E-04
4428,23491.67133,-3037477.45,1.859154505,0.0002549,2.03E-04
4429,12221.9649,-40300743.63,1.844809574,2.55E-04,-4.28E-04
4430,4323.541897,-47762499.39,0.184224123,4.60E-06,-8.05E-04
4431,23339.52772,-27332810.4,1.858963316,2.55E-04,-2.08E-04
4432,28662.08213,-17373047.78,1.865651835,0.0002549,-3.96E-05
4433,7959.005655,-24879826.21,1.839452581,2.55E-04,-1.67E-04
4434,29130.03854,-38172719.96,1.866239886,2.55E-04,-3.92E-04
4435,24282.48336,-17586591.13,1.860331269,0.0002549,-4.32E-05
4436,12333.9241,-40561533.11,1.844950266,2.55E-04,-4.32E-04
4437,13803.13516,-28360533.61,1.846979531,2.55E-04,-2.26E-04
4438,18734.78217,-28989315.77,1.853176822,0.0002549,-2.36E-04
4439,5402.68264,-19364801.74,1.835142211,2.55E-04,-7.32E-05
4440,13978.91071,-20226706.83,1.847200417,0.0002549,-8.79E-05
4441,765.2725074,-39795230.8,0.03243767,1.00E-07,-6.74E-04
4442,21831.59725,-33733050.41,1.857068394,0.0002549,-3.17E-04
4443,20382.41824,-22455095.38,1.855247302,2.55E-04,-1.26E-04
4444,25639.08439,-22614873.14,1.861853024,2.55E-04,-1.28E-04
4445,23274.19871,-1637694.369,1.859064221,0.0002549,2.27E-04
4446,13830.38374,-4964624.742,1.847013773,0.0002549,1.71E-04
4447,363.1455378,-44676202.03,0.016560342,1.00E-07,-7.57E-04
4448,17327.03215,-18028404.15,1.851407791,0.0002549,-5.07E-05
4449,20456.35666,-784419.8038,1.855340216,0.0002549,2.42E-04
4450,24615.52012,-44361666.25,1.860566775,2.55E-04,-4.97E-04
4451,14070.00215,-44943409.59,1.847131886,2.55E-04,-5.07E-04
4452,167.0132714,-30920558.52,0.008810875,1.00E-07,-5.24E-04
4453,29407.92415,-16763869.94,1.866772087,0.0002549,-2.92E-05
4454,10450.29908,-30722955.07,1.842583233,2.55E-04,-2.66E-04
4455,14974.83312,-38376033.95,1.84845193,2.55E-04,-3.95E-04
4456,14772.38387,-44160549.1,1.848197525,2.55E-04,-4.93E-04
4457,10720.23666,-12660912.64,1.843105447,2.55E-04,4.04E-05
4458,13784.43289,-26081435.58,1.846956029,2.55E-04,-1.87E-04
4459,12601.98916,-31710781.32,1.845470127,2.55E-04,-2.82E-04
4460,8662.044665,-5449943.642,1.840519046,2.55E-04,1.63E-04
4461,6468.397918,-11815615.46,1.837762429,2.55E-04,5.47E-05
4462,30717.49459,-30318276.55,1.868417742,0.0002549,-2.59E-04
4463,4569.437411,-38357614.59,0.667104124,7.63E-05,-5.74E-04
4464,23527.07095,-17913762.64,1.859381989,0.0002549,-4.87E-05
4465,30018.64238,-46455468.51,1.867539539,2.55E-04,-5.32E-04
4466,7600.483222,-11974225.56,1.839185049,2.55E-04,5.20E-05
4467,8132.007038,-16778075.05,1.839852981,2.55E-04,-2.94E-05
4468,19915.63074,-25011648.65,1.85484372,0.0002549,-1.69E-04
4469,16226.70399,-6457441.286,1.850208078,0.0002549,1.45E-04
4470,20301.0518,-34428201.58,1.855145054,0.0002549,-3.29E-04
4471,7979.330291,-14834419.79,1.839478122,2.55E-04,3.57E-06
4472,30464.52088,-42294587.37,1.867916846,2.55E-04,-4.62E-04
4473,27076.09652,-32379237.64,1.863658826,2.55E-04,-2.94E-04
4474,30902.21573,-10818974.53,1.86846687,2.55E-04,7.16E-05
4475,1535.876724,-20702528.57,0.12289304,8.40E-06,-3.42E-04
4476,3989.593096,-37124020.81,0.356373471,3.14E-05,-5.98E-04
4477,2902.744615,-10194499.13,1.794851696,2.49E-04,7.62E-05
4478,11096.63685,-27245893.02,1.843395445,2.55E-04,-2.07E-04
4479,21666.89313,-27874835.54,1.856861421,2.55E-04,-2.17E-04
4480,27707.47731,-40985222.18,1.864635243,2.55E-04,-4.40E-04
4481,31846.77762,-24634599.15,1.869653841,0.0002549,-1.63E-04
4482,9426.697531,-16490512.42,1.841479937,2.55E-04,-2.45E-05
4483,16178.01283,-13489176.41,1.849963891,0.0002549,2.63E-05
4484,3548.614772,-36993658.48,0.211798321,1.17E-05,-6.15E-04
4485,31725.89356,-31699743.19,1.869684934,0.0002549,-2.82E-04
4486,3772.802432,-15246459.56,1.815160043,2.52E-04,-6.41E-06
4487,20912.2801,-23814893.31,1.855913146,2.55E-04,-1.49E-04
4488,28515.58088,-23683086.12,1.865467736,0.0002549,-1.47E-04
4489,31512.3519,-17746785.55,1.869233589,2.55E-04,-4.58E-05
4490,7432.824732,-43071255.96,1.827628363,2.53E-04,-4.77E-04
4491,31186.19267,-21106915.42,1.868823726,0.0002549,-1.03E-04
4492,24980.73566,-18373715.86,1.861208718,0.0002549,-5.65E-05
4493,21701.77782,-24727949.49,1.856905258,2.55E-04,-1.64E-04
4494,11918.05203,-7414006.12,1.844610666,0.0002549,1.29E-04
4495,26319.11871,-40820162.38,1.86289058,2.55E-04,-4.37E-04
4496,12035.28807,-6486800.661,1.844940989,0.0002549,1.45E-04
4497,5230.754425,-8770512.376,1.83602416,2.55E-04,1.06E-04
4498,29459.08478,-2897593.155,1.866653378,2.55E-04,2.06E-04
4499,3575.318291,-31135518.04,0.539767877,6.05E-05,-4.67E-04
4500,30713.80433,-7557196.285,1.868413105,2.55E-04,1.27E-04
4501,29289.6773,-42561788.21,1.866623494,2.55E-04,-4.66E-04
4502,13846.97116,-39925971.61,1.847034617,2.55E-04,-4.22E-04
4503,23587.12031,-21944211.43,1.85927445,2.55E-04,-1.17E-04
4504,4381.971339,-26563835.37,1.702099548,2.35E-04,-2.15E-04
4505,15237.96229,-4412379.438,1.848965588,0.0002549,1.80E-04
4506,1172.877557,-20649588.01,0.073209881,3.30E-06,-3.47E-04
4507,5752.844845,-40124513.21,1.573526238,2.14E-04,-4.66E-04
4508,10506.33775,-19469598.35,1.842836653,2.55E-04,-7.50E-05
4509,9544.677337,-2949233.699,1.841628195,2.55E-04,2.05E-04
4510,31804.67816,-36180494.47,1.869600937,0.0002549,-3.58E-04
4511,1106.014257,-44109414.75,0.045126859,1.00E-07,-7.48E-04
4512,17343.75514,-22860118.21,1.851428805,0.0002549,-1.33E-04
4513,23161.85546,-10447480.56,1.858923046,0.0002549,7.78E-05
4514,6701.304939,-11597612.03,1.837872108,2.55E-04,5.84E-05
4515,21323.32323,-6878391.523,1.856612678,0.0002549,1.38E-04
4516,21336.84871,-41141218.01,1.856446675,0.0002549,-4.42E-04
4517,5619.660736,-28195707.33,1.826813874,2.53E-04,-2.25E-04
4518,5395.974935,-45557287.62,0.634836782,6.90E-05,-7.03E-04
4519,3951.642677,-36007870.67,0.405186781,3.89E-05,-5.71E-04
4520,29720.79097,-36334483.14,1.867165247,2.55E-04,-3.61E-04
4521,21763.23913,-47324351.17,1.856982493,0.0002549,-5.47E-04
4522,17109.2986,-27637002.35,1.851134179,0.0002549,-2.14E-04
4523,31877.30363,-9133750.122,1.869692201,2.55E-04,1.00E-04
4524,26709.65726,-11351538.84,1.863198345,0.0002549,6.25E-05
4525,26262.83176,-24886506.29,1.862636848,2.55E-04,-1.67E-04
4526,7642.786344,-19163418.58,1.839238209,2.55E-04,-6.98E-05
4527,25417.68868,-433979.8469,1.86157481,0.0002549,2.48E-04
4528,11219.82031,-21747271.93,1.843733242,2.55E-04,-1.14E-04
4529,25910.5873,-12991673.17,1.862377204,0.0002549,3.47E-05
4530,19122.29202,-14978051.65,1.853663781,2.55E-04,1.13E-06
4531,9051.927363,-28278127.87,1.840825987,2.55E-04,-2.24E-04
4532,14144.21778,-39738010.79,1.847408148,2.55E-04,-4.19E-04
4533,18360.03436,-24446690.15,1.8527059,0.0002549,-1.59E-04
4534,4894.189211,-11156335.96,1.83523522,2.55E-04,6.59E-05
4535,19210.77232,-34914486.41,1.853774968,0.0002549,-3.37E-04
4536,6599.755419,-21399292.71,1.837744497,2.55E-04,-1.08E-04
4537,25565.07931,-5278557.537,1.861943026,0.0002549,1.65E-04
4538,17286.25657,-23969765.84,1.851539551,0.0002549,-1.51E-04
4539,4152.742712,-32141527.89,1.01281649,0.0001299,-4.15E-04
4540,14938.09586,-18166373.9,1.848405765,0.0002549,-5.30E-05
4541,24012.05433,-10277280.76,1.859808437,0.0002549,8.07E-05
4542,234.2059245,-20664416.92,0.013470312,3.00E-07,-3.50E-04
4543,2207.871073,-41250113.48,0.088784493,8.00E-07,-6.98E-04
4544,4365.560371,-42699535.89,0.265162925,1.62E-05,-7.08E-04
4545,29623.80029,-8491509.874,1.867043365,2.55E-04,1.11E-04
4546,2213.329391,-38793286.88,0.090987352,9.00E-07,-6.57E-04
4547,27370.07593,-26856005.59,1.864211252,2.55E-04,-2.00E-04
4548,24758.70488,-39395819.13,1.860746706,2.55E-04,-4.13E-04
4549,17069.45006,-933703.8683,1.851267104,0.0002549,2.39E-04
4550,27232.08737,-5693837.69,1.86403785,2.55E-04,1.58E-04
4551,26797.56839,-23409652.18,1.863491818,0.0002549,-1.42E-04
4552,10125.31288,-941412.6384,1.842357843,0.0002549,2.39E-04
4553,28655.40482,-12529544.62,1.865643444,0.0002549,4.25E-05
4554,10117.80986,-16760907.26,1.842348415,2.55E-04,-2.91E-05
4555,26461.34358,-4575167.358,1.862886305,0.0002549,1.77E-04
4556,4022.776975,-12681279.67,1.830297171,2.54E-04,3.91E-05
4557,5435.388096,-27657127.09,1.82328831,2.53E-04,-2.16E-04
4558,11352.70936,-4563000.168,1.843900235,0.0002549,1.78E-04
4559,13819.20208,-498125.4821,1.846999721,0.0002549,2.46E-04
4560,1301.991594,-4760229.986,1.390057131,1.91E-04,1.10E-04
4561,9199.147352,-47655320.07,1.839912989,2.55E-04,-5.53E-04
4562,22579.33813,-36756044.35,1.858008033,2.55E-04,-3.68E-04
4563,14929.71405,-44249708.73,1.848212232,2.55E-04,-4.95E-04
4564,13975.68615,-10702046.58,1.847196365,0.0002549,7.35E-05
4565,17466.61026,-42012538.11,1.85158319,2.55E-04,-4.57E-04
4566,3898.623814,-41129253.9,0.201441155,8.70E-06,-6.88E-04
4567,23241.09232,-4369943.433,1.859022618,0.0002549,1.81E-04
4568,24269.99913,-25366978.1,1.86013258,2.55E-04,-1.75E-04
4569,239.2688855,-31396611.84,0.011646674,1.00E-07,-5.32E-04
4570,12311.4508,-43291645.83,1.845105025,2.55E-04,-4.79E-04
4571,23772.92185,-18356064.38,1.859690935,0.0002549,-5.62E-05
4572,1508.481178,-29830601.66,0.067043613,8.00E-07,-5.05E-04
4573,12156.95014,-41583495.93,1.844727874,2.55E-04,-4.50E-04
4574,11795.9704,-8007047.177,1.844457254,0.0002549,1.19E-04
4575,10635.38678,-46725096.93,1.842815821,2.55E-04,-5.37E-04
4576,20702.20562,-44897444.72,1.855649159,0.0002549,-5.06E-04
4577,21595.32478,-11952769.18,1.856954485,2.55E-04,5.24E-05
4578,18375.52072,-14204069.25,1.85272536,0.0002549,1.42E-05
4579,21065.36757,-13440039.74,1.856105522,2.55E-04,2.72E-05
4580,12256.83478,-11431824.43,1.845036393,0.0002549,6.11E-05
4581,9474.882035,-38541614.67,1.841357488,2.55E-04,-3.98E-04
4582,27441.6185,-5169435.607,1.864301155,2.55E-04,1.67E-04
4583,14505.2521,-11706399.73,1.847861837,0.0002549,5.65E-05
4584,4091.583749,-22393792.49,1.756817636,2.43E-04,-1.37E-04
4585,13732.00075,-46322833.31,1.846890141,2.55E-04,-5.30E-04
4586,11663.00231,-26696828.98,1.844107161,2.55E-04,-1.97E-04
4587,8279.850655,-31256080.38,1.839672767,2.55E-04,-2.75E-04
4588,15717.3804,-14395658.36,1.849385043,0.0002549,1.09E-05
4589,3585.394946,-4793886.529,1.83285854,2.55E-04,1.74E-04
4590,7518.260933,-13991079.72,1.838898725,2.55E-04,1.79E-05
4591,16752.54793,-6514718.697,1.850868873,0.0002549,1.44E-04
4592,812.5905041,-7297521.587,0.479566131,6.27E-05,-6.10E-05
4593,21009.68695,-13628856.89,1.856035551,2.55E-04,2.40E-05
4594,5818.889361,-34649185.89,1.792294232,2.48E-04,-3.39E-04
4595,28707.51239,-18291438.79,1.865708924,0.0002549,-5.51E-05
4596,3128.932206,-192005.499,1.832467932,2.55E-04,2.52E-04
4597,8055.018287,-29726314.62,1.839573235,2.55E-04,-2.49E-04
4598,31136.0939,-45883012.65,1.86876077,2.55E-04,-5.23E-04
4599,27746.2448,-26549109.55,1.86468396,0.0002549,-1.95E-04
4600,14987.72898,-23575645.34,1.848468136,0.0002549,-1.45E-04
4601,431.676299,-18757772.36,0.02524746,8.00E-07,-3.17E-04
4602,7645.730791,-28946095.17,1.838875909,2.55E-04,-2.36E-04
4603,24034.57018,-33593396.85,1.859836732,2.55E-04,-3.14E-04
4604,3344.205654,-21591691.31,1.464908453,2.00E-04,-1.66E-04
4605,15299.22871,-38038646.33,1.848676578,2.55E-04,-3.90E-04
4606,8614.743187,-29443368.29,1.840276606,2.55E-04,-2.44E-04
4607,26894.68934,-42005823.8,1.863613863,2.55E-04,-4.57E-04
4608,3441.037575,-13960244.81,1.803946135,2.50E-04,1.34E-05
4609,21121.17894,-43653388.76,1.856175656,0.0002549,-4.85E-04
4610,3217.278837,-14689535.91,1.765417952,2.45E-04,-3.98E-06
4611,29898.07469,-3736818.448,1.867205029,2.55E-04,1.92E-04
4612,12295.20306,-7648232.874,1.845267608,0.0002549,1.25E-04
4613,31609.75787,-3171381.39,1.869355993,2.55E-04,2.01E-04
4614,11874.20663,-4931372.499,1.844555568,0.0002549,1.71E-04
4615,11069.12706,-2550726.318,1.843543875,0.0002549,2.12E-04
4616,30312.90814,-29421613.1,1.867909324,0.0002549,-2.44E-04
4617,2884.130807,-35451285.92,0.136848306,3.90E-06,-5.97E-04
4618,10405.9946,-29865217.67,1.842527558,2.55E-04,-2.51E-04
4619,14135.80368,-32937735.63,1.847214575,2.55E-04,-3.03E-04
4620,23230.12785,-45468333.31,1.85900884,0.0002549,-5.16E-04
4621,22249.03955,-42606317.73,1.857592968,0.0002549,-4.67E-04
4622,12327.36946,-23175685.19,1.845125029,2.55E-04,-1.38E-04
4623,25426.9164,-17218146.65,1.861586406,0.0002549,-3.69E-05
4624,4244.885242,-3582544.651,1.83478528,2.55E-04,1.94E-04
4625,28608.02974,-35418604.63,1.86558391,2.55E-04,-3.45E-04
4626,25439.3908,-11802093.82,1.861785081,0.0002549,5.49E-05
4627,30755.56866,-42960568.26,1.868282587,2.55E-04,-4.73E-04
4628,1165.052365,-25112222.31,0.055632048,1.10E-06,-4.25E-04
