,h,T,M,lambda,s,,,,,,,,,
4095,30313,-38400000,1.867908937,0.000255,-0.000395847,,,,,,,,,
4096,30632,-38400000,1.868309904,0.000255,-0.000395847,,,,,,,,,
4097,30951,-38400000,1.868710872,0.000255,-0.000395847,,,,,,,,,
4098,31270,-38400000,1.86911184,0.000255,-0.000395847,,,,,,,,,
4099,31589,-38400000,1.869512808,0.000255,-0.000395847,,,,,,,,,
4100,0,-39400000,0.002379,1.00E-07,-0.000667697,,,,,,,,,
4101,319.08,-39400000,0.014308968,1.00E-07,-0.000667697,,,,,,,,,
4102,638.16,-39400000,0.026421936,1.00E-07,-0.000667697,,,,,,,,,
4103,957.24,-39400000,0.038534903,1.00E-07,-0.000667697,,,,,,,,,
4104,1276.3,-39400000,0.050647871,4.00E-07,-0.000667397,,,,,,,,,
4105,1595.4,-39400000,0.062760839,4.00E-07,-0.000667397,,,,,,,,,
4106,1914.5,-39400000,0.074690807,4.00E-07,-0.000667397,,,,,,,,,
4107,2233.6,-39400000,0.086986774,7.00E-07,-0.000667097,,,,,,,,,
4108,2552.6,-39400000,0.099282742,7.00E-07,-0.000667097,,,,,,,,,
4109,2871.7,-39400000,0.11139571,1.10E-06,-0.000666697,,,,,,,,,
4110,3190.8,-39400000,0.123325678,1.20E-06,-0.000666597,,,,,,,,,
4111,3509.9,-39400000,0.136353645,1.60E-06,-0.000666197,,,,,,,,,
4112,3829,-39400000,0.150479613,2.10E-06,-0.000665697,,,,,,,,,
4113,4148,-39400000,0.166435581,3.00E-06,-0.000664797,,,,,,,,,
4114,4467.1,-39400000,0.186966549,4.70E-06,-0.000663097,,,,,,,,,
4115,4786.2,-39400000,0.219392516,7.90E-06,-0.000659897,,,,,,,,,
4116,5105.3,-39400000,0.275425484,1.51E-05,-0.000652697,,,,,,,,,
4117,5424.4,-39400000,0.379038452,2.98E-05,-0.000637997,,,,,,,,,
4118,5743.4,-39400000,0.56280542,5.71E-05,-0.000610697,,,,,,,,,
4119,6062.5,-39400000,0.841366387,9.91E-05,-0.000568697,,,,,,,,,
4120,6381.6,-39400000,1.168971355,0.0001498,-0.000517997,,,,,,,,,
4121,6700.7,-39400000,1.452473323,0.000194,-0.000473797,,,,,,,,,
4122,7019.8,-39400000,1.639717291,0.0002233,-0.000444497,,,,,,,,,
4123,7338.8,-39400000,1.743147258,0.0002395,-0.000428297,,,,,,,,,
4124,7657.9,-39400000,1.794056226,0.0002477,-0.000420097,,,,,,,,,
4125,7977,-39400000,1.818796194,0.0002514,-0.000416397,,,,,,,,,
4126,8296.1,-39400000,1.830177162,0.0002532,-0.000414597,,,,,,,,,
4127,8615.2,-39400000,1.835885129,0.000254,-0.000413797,,,,,,,,,
4128,8934.2,-39400000,1.838482097,0.0002545,-0.000413297,,,,,,,,,
4129,9253.3,-39400000,1.839798065,0.0002547,-0.000413097,,,,,,,,,
4130,9572.4,-39400000,1.840748033,0.0002547,-0.000413097,,,,,,,,,
4131,9891.5,-39400000,1.841515,0.0002548,-0.000412997,,,,,,,,,
4132,10211,-39400000,1.842098968,0.0002548,-0.000412997,,,,,,,,,
4133,10530,-39400000,1.842682936,0.0002548,-0.000412997,,,,,,,,,
4134,10849,-39400000,1.842900904,0.0002548,-0.000412997,,,,,,,,,
4135,11168,-39400000,1.843484871,0.0002549,-0.000412897,,,,,,,,,
4136,11487,-39400000,1.843885839,0.0002549,-0.000412897,,,,,,,,,
4137,11806,-39400000,1.844286807,0.0002548,-0.000412997,,,,,,,,,
4138,12125,-39400000,1.844687775,0.0002548,-0.000412997,,,,,,,,,
4139,12444,-39400000,1.845088742,0.0002549,-0.000412897,,,,,,,,,
4140,12763,-39400000,1.84548971,0.0002549,-0.000412897,,,,,,,,,
4141,13082,-39400000,1.845890678,0.0002548,-0.000412997,,,,,,,,,
4142,13401,-39400000,1.846291646,0.0002548,-0.000412997,,,,,,,,,
4143,13720,-39400000,1.846692613,0.0002549,-0.000412897,,,,,,,,,
4144,14040,-39400000,1.847276581,0.0002549,-0.000412897,,,,,,,,,
4145,14359,-39400000,1.847677549,0.0002549,-0.000412897,,,,,,,,,
4146,14678,-39400000,1.847895517,0.0002548,-0.000412997,,,,,,,,,
4147,14997,-39400000,1.848296484,0.0002548,-0.000412997,,,,,,,,,
4148,15316,-39400000,1.848880452,0.0002549,-0.000412897,,,,,,,,,
4149,15635,-39400000,1.84909842,0.0002549,-0.000412897,,,,,,,,,
4150,15954,-39400000,1.849499388,0.0002549,-0.000412897,,,,,,,,,
4151,16273,-39400000,1.850083355,0.0002549,-0.000412897,,,,,,,,,
4152,16592,-39400000,1.850301323,0.0002549,-0.000412897,,,,,,,,,
4153,16911,-39400000,1.850885291,0.0002548,-0.000412997,,,,,,,,,
4154,17230,-39400000,1.851103259,0.0002549,-0.000412897,,,,,,,,,
4155,17549,-39400000,1.851687226,0.0002549,-0.000412897,,,,,,,,,
4156,17868,-39400000,1.851905194,0.0002549,-0.000412897,,,,,,,,,
4157,18188,-39400000,1.852489162,0.0002549,-0.000412897,,,,,,,,,
4158,18507,-39400000,1.85289013,0.0002549,-0.000412897,,,,,,,,,
4159,18826,-39400000,1.853291097,0.0002549,-0.000412897,,,,,,,,,
4160,19145,-39400000,1.853692065,0.0002549,-0.000412897,,,,,,,,,
4161,19464,-39400000,1.854093033,0.0002549,-0.000412897,,,,,,,,,
4162,19783,-39400000,1.854494001,0.0002549,-0.000412897,,,,,,,,,
4163,20102,-39400000,1.854894968,0.0002549,-0.000412897,,,,,,,,,
4164,20421,-39400000,1.855295936,0.0002549,-0.000412897,,,,,,,,,
4165,20740,-39400000,1.855696904,0.0002549,-0.000412897,,,,,,,,,
4166,21059,-39400000,1.856097872,0.0002549,-0.000412897,,,,,,,,,
4167,21378,-39400000,1.856498839,0.0002549,-0.000412897,,,,,,,,,
4168,21697,-39400000,1.856899807,0.0002549,-0.000412897,,,,,,,,,
4169,22017,-39400000,1.857300775,0.0002549,-0.000412897,,,,,,,,,
4170,22336,-39400000,1.857701743,0.0002549,-0.000412897,,,,,,,,,
4171,22655,-39400000,1.858285711,0.0002549,-0.000412897,,,,,,,,,
4172,22974,-39400000,1.858503678,0.0002549,-0.000412897,,,,,,,,,
4173,23293,-39400000,1.858904646,0.0002549,-0.000412897,,,,,,,,,
4174,23612,-39400000,1.859305614,0.0002549,-0.000412897,,,,,,,,,
4175,23931,-39400000,1.859706582,0.0002549,-0.000412897,,,,,,,,,
4176,24250,-39400000,1.860290549,0.0002549,-0.000412897,,,,,,,,,
4177,24569,-39400000,1.860691517,0.0002549,-0.000412897,,,,,,,,,
4178,24888,-39400000,1.860909485,0.0002549,-0.000412897,,,,,,,,,
4179,25207,-39400000,1.861310453,0.000255,-0.000412797,,,,,,,,,
4180,25526,-39400000,1.86171142,0.000255,-0.000412797,,,,,,,,,
4181,25845,-39400000,1.862112388,0.000255,-0.000412797,,,,,,,,,
4182,26165,-39400000,1.862513356,0.000255,-0.000412797,,,,,,,,,
4183,26484,-39400000,1.863097324,0.000255,-0.000412797,,,,,,,,,
4184,26803,-39400000,1.863498291,0.000255,-0.000412797,,,,,,,,,
4185,27122,-39400000,1.863899259,0.000255,-0.000412797,,,,,,,,,
4186,27441,-39400000,1.864300227,0.000255,-0.000412797,,,,,,,,,
4187,27760,-39400000,1.864701195,0.0002549,-0.000412897,,,,,,,,,
4188,28079,-39400000,1.865102162,0.0002549,-0.000412897,,,,,,,,,
4189,28398,-39400000,1.86532013,0.0002549,-0.000412897,,,,,,,,,
4190,28717,-39400000,1.865904098,0.000255,-0.000412797,,,,,,,,,
4191,29036,-39400000,1.866305066,0.000255,-0.000412797,,,,,,,,,
4192,29355,-39400000,1.866706033,0.000255,-0.000412797,,,,,,,,,
4193,29674,-39400000,1.867107001,0.000255,-0.000412797,,,,,,,,,
4194,29994,-39400000,1.867507969,0.000255,-0.000412797,,,,,,,,,
4195,30313,-39400000,1.867908937,0.000255,-0.000412797,,,,,,,,,
4196,30632,-39400000,1.868309904,0.000255,-0.000412797,,,,,,,,,
4197,30951,-39400000,1.868710872,0.000255,-0.000412797,,,,,,,,,
4198,31270,-39400000,1.86911184,0.000255,-0.000412797,,,,,,,,,
4199,31589,-39400000,1.869512808,0.000255,-0.000412797,,,,,,,,,
4200,0,-40300000,0.002379,1.00E-07,-0.000682951,,,,,,,,,
4201,319.08,-40300000,0.014308968,1.00E-07,-0.000682951,,,,,,,,,
4202,638.16,-40300000,0.026421936,1.00E-07,-0.000682951,,,,,,,,,
4203,957.24,-40300000,0.038534903,1.00E-07,-0.000682951,,,,,,,,,
4204,1276.3,-40300000,0.050647871,4.00E-07,-0.000682651,,,,,,,,,
4205,1595.4,-40300000,0.062211839,4.00E-07,-0.000682651,,,,,,,,,
4206,1914.5,-40300000,0.074324807,4.00E-07,-0.000682651,,,,,,,,,
4207,2233.6,-40300000,0.086437774,7.00E-07,-0.000682351,,,,,,,,,
4208,2552.6,-40300000,0.098550742,7.00E-07,-0.000682351,,,,,,,,,
4209,2871.7,-40300000,0.11084671,1.10E-06,-0.000681951,,,,,,,,,
4210,3190.8,-40300000,0.122776678,1.20E-06,-0.000681851,,,,,,,,,
4211,3509.9,-40300000,0.135438645,1.50E-06,-0.000681551,,,,,,,,,
4212,3829,-40300000,0.148283613,2.00E-06,-0.000681051,,,,,,,,,
4213,4148,-40300000,0.162958581,2.70E-06,-0.000680351,,,,,,,,,
4214,4467.1,-40300000,0.181476549,3.60E-06,-0.000679451,,,,,,,,,
4215,4786.2,-40300000,0.206948516,6.10E-06,-0.000676951,,,,,,,,,
4216,5105.3,-40300000,0.249622484,1.13E-05,-0.000671751,,,,,,,,,
4217,5424.4,-40300000,0.327066452,2.19E-05,-0.000661151,,,,,,,,,
4218,5743.4,-40300000,0.46910942,4.25E-05,-0.000640551,,,,,,,,,
4219,6062.5,-40300000,0.703201387,7.76E-05,-0.000605451,,,,,,,,,
4220,6381.6,-40300000,1.015800355,0.0001258,-0.000557251,,,,,,,,,
4221,6700.7,-40300000,1.329497323,0.0001747,-0.000508351,,,,,,,,,
4222,7019.8,-40300000,1.563040291,0.0002112,-0.000471851,,,,,,,,,
4223,7338.8,-40300000,1.702338258,0.0002333,-0.000449751,,,,,,,,,
4224,7657.9,-40300000,1.774109226,0.0002445,-0.000438551,,,,,,,,,
4225,7977,-40300000,1.809463194,0.0002498,-0.000433251,,,,,,,,,
4226,8296.1,-40300000,1.825968162,0.0002525,-0.000430551,,,,,,,,,
4227,8615.2,-40300000,1.833506129,0.0002538,-0.000429251,,,,,,,,,
4228,8934.2,-40300000,1.837384097,0.0002543,-0.000428751,,,,,,,,,
4229,9253.3,-40300000,1.839798065,0.0002546,-0.000428451,,,,,,,,,
4230,9572.4,-40300000,1.840382033,0.0002547,-0.000428351,,,,,,,,,
4231,9891.5,-40300000,1.841332,0.0002547,-0.000428351,,,,,,,,,
4232,10211,-40300000,1.842098968,0.0002548,-0.000428251,,,,,,,,,
4233,10530,-40300000,1.842499936,0.0002549,-0.000428151,,,,,,,,,
4234,10849,-40300000,1.842900904,0.0002548,-0.000428251,,,,,,,,,
4235,11168,-40300000,1.843301871,0.0002548,-0.000428251,,,,,,,,,
4236,11487,-40300000,1.843885839,0.0002549,-0.000428151,,,,,,,,,
4237,11806,-40300000,1.844286807,0.0002549,-0.000428151,,,,,,,,,
4238,12125,-40300000,1.844687775,0.0002548,-0.000428251,,,,,,,,,
4239,12444,-40300000,1.845088742,0.0002548,-0.000428251,,,,,,,,,
4240,12763,-40300000,1.84548971,0.0002549,-0.000428151,,,,,,,,,
4241,13082,-40300000,1.845890678,0.0002549,-0.000428151,,,,,,,,,
4242,13401,-40300000,1.846291646,0.0002548,-0.000428251,,,,,,,,,
4243,13720,-40300000,1.846692613,0.0002548,-0.000428251,,,,,,,,,
4244,14040,-40300000,1.847093581,0.0002549,-0.000428151,,,,,,,,,
4245,14359,-40300000,1.847677549,0.0002549,-0.000428151,,,,,,,,,
4246,14678,-40300000,1.848078517,0.0002549,-0.000428151,,,,,,,,,
4247,14997,-40300000,1.848296484,0.0002548,-0.000428251,,,,,,,,,
4248,15316,-40300000,1.848697452,0.0002549,-0.000428151,,,,,,,,,
4249,15635,-40300000,1.84928142,0.0002549,-0.000428151,,,,,,,,,
4250,15954,-40300000,1.849499388,0.0002549,-0.000428151,,,,,,,,,
4251,16273,-40300000,1.849900355,0.0002549,-0.000428151,,,,,,,,,
4252,16592,-40300000,1.850484323,0.0002549,-0.000428151,,,,,,,,,
4253,16911,-40300000,1.850702291,0.0002549,-0.000428151,,,,,,,,,
4254,17230,-40300000,1.851286259,0.0002548,-0.000428251,,,,,,,,,
4255,17549,-40300000,1.851504226,0.0002549,-0.000428151,,,,,,,,,
4256,17868,-40300000,1.852088194,0.0002549,-0.000428151,,,,,,,,,
4257,18188,-40300000,1.852489162,0.0002549,-0.000428151,,,,,,,,,
4258,18507,-40300000,1.85289013,0.0002549,-0.000428151,,,,,,,,,
4259,18826,-40300000,1.853291097,0.0002549,-0.000428151,,,,,,,,,
4260,19145,-40300000,1.853692065,0.0002549,-0.000428151,,,,,,,,,
4261,19464,-40300000,1.854093033,0.0002549,-0.000428151,,,,,,,,,
4262,19783,-40300000,1.854494001,0.0002549,-0.000428151,,,,,,,,,
4263,20102,-40300000,1.854894968,0.0002549,-0.000428151,,,,,,,,,
4264,20421,-40300000,1.855295936,0.0002549,-0.000428151,,,,,,,,,
4265,20740,-40300000,1.855696904,0.0002549,-0.000428151,,,,,,,,,
4266,21059,-40300000,1.856097872,0.0002549,-0.000428151,,,,,,,,,
4267,21378,-40300000,1.856498839,0.0002549,-0.000428151,,,,,,,,,
4268,21697,-40300000,1.856899807,0.0002549,-0.000428151,,,,,,,,,
4269,22017,-40300000,1.857300775,0.0002549,-0.000428151,,,,,,,,,
4270,22336,-40300000,1.857701743,0.0002549,-0.000428151,,,,,,,,,
4271,22655,-40300000,1.858102711,0.0002549,-0.000428151,,,,,,,,,
4272,22974,-40300000,1.858503678,0.0002549,-0.000428151,,,,,,,,,
4273,23293,-40300000,1.858904646,0.0002549,-0.000428151,,,,,,,,,
4274,23612,-40300000,1.859305614,0.0002549,-0.000428151,,,,,,,,,
4275,23931,-40300000,1.859706582,0.0002549,-0.000428151,,,,,,,,,
4276,24250,-40300000,1.860107549,0.0002549,-0.000428151,,,,,,,,,
4277,24569,-40300000,1.860691517,0.0002549,-0.000428151,,,,,,,,,
4278,24888,-40300000,1.860909485,0.0002549,-0.000428151,,,,,,,,,
4279,25207,-40300000,1.861310453,0.000255,-0.000428051,,,,,,,,,
4280,25526,-40300000,1.86171142,0.000255,-0.000428051,,,,,,,,,
4281,25845,-40300000,1.862112388,0.000255,-0.000428051,,,,,,,,,
4282,26165,-40300000,1.862513356,0.000255,-0.000428051,,,,,,,,,
4283,26484,-40300000,1.862914324,0.000255,-0.000428051,,,,,,,,,
4284,26803,-40300000,1.863315291,0.000255,-0.000428051,,,,,,,,,
4285,27122,-40300000,1.863899259,0.000255,-0.000428051,,,,,,,,,
4286,27441,-40300000,1.864300227,0.0002549,-0.000428151,,,,,,,,,
4287,27760,-40300000,1.864701195,0.0002549,-0.000428151,,,,,,,,,
4288,28079,-40300000,1.865102162,0.000255,-0.000428051,,,,,,,,,
4289,28398,-40300000,1.86550313,0.000255,-0.000428051,,,,,,,,,
4290,28717,-40300000,1.865904098,0.0002549,-0.000428151,,,,,,,,,
4291,29036,-40300000,1.866305066,0.0002549,-0.000428151,,,,,,,,,
4292,29355,-40300000,1.866706033,0.0002549,-0.000428151,,,,,,,,,
4293,29674,-40300000,1.867107001,0.0002549,-0.000428151,,,,,,,,,
4294,29994,-40300000,1.867507969,0.0002549,-0.000428151,,,,,,,,,
4295,30313,-40300000,1.867908937,0.0002549,-0.000428151,,,,,,,,,
4296,30632,-40300000,1.868309904,0.000255,-0.000428051,,,,,,,,,
4297,30951,-40300000,1.868710872,0.000255,-0.000428051,,,,,,,,,
4298,31270,-40300000,1.86911184,0.000255,-0.000428051,,,,,,,,,
4299,31589,-40300000,1.869512808,0.000255,-0.000428051,,,,,,,,,
4300,0,-41300000,0.002379,1.00E-07,-0.0006999,,,,,,,,,
4301,319.08,-41300000,0.014491968,1.00E-07,-0.0006999,,,,,,,,,
4302,638.16,-41300000,0.025872936,1.00E-07,-0.0006999,,,,,,,,,
4303,957.24,-41300000,0.037985903,1.00E-07,-0.0006999,,,,,,,,,
4304,1276.3,-41300000,0.050098871,4.00E-07,-0.0006996,,,,,,,,,
4305,1595.4,-41300000,0.062211839,4.00E-07,-0.0006996,,,,,,,,,
4306,1914.5,-41300000,0.074324807,4.00E-07,-0.0006996,,,,,,,,,
4307,2233.6,-41300000,0.085888774,7.00E-07,-0.0006993,,,,,,,,,
4308,2552.6,-41300000,0.098001742,7.00E-07,-0.0006993,,,,,,,,,
4309,2871.7,-41300000,0.11029771,1.10E-06,-0.0006989,,,,,,,,,
4310,3190.8,-41300000,0.122044678,1.10E-06,-0.0006989,,,,,,,,,
4311,3509.9,-41300000,0.134523645,1.50E-06,-0.0006985,,,,,,,,,
4312,3829,-41300000,0.147185613,1.90E-06,-0.0006981,,,,,,,,,
4313,4148,-41300000,0.160762581,2.50E-06,-0.0006975,,,,,,,,,
4314,4467.1,-41300000,0.177084549,3.10E-06,-0.0006969,,,,,,,,,
4315,4786.2,-41300000,0.198164516,4.90E-06,-0.0006951,,,,,,,,,
4316,5105.3,-41300000,0.231505484,8.60E-06,-0.0006914,,,,,,,,,
4317,5424.4,-41300000,0.289917452,1.61E-05,-0.0006839,,,,,,,,,
4318,5743.4,-41300000,0.39700742,3.12E-05,-0.0006688,,,,,,,,,
4319,6062.5,-41300000,0.584434387,5.92E-05,-0.0006408,,,,,,,,,
4320,6381.6,-41300000,0.864825355,0.0001022,-0.0005978,,,,,,,,,
4321,6700.7,-41300000,1.188221323,0.0001523,-0.0005477,,,,,,,,,
4322,7019.8,-41300000,1.464586291,0.0001956,-0.0005044,,,,,,,,,
4323,7338.8,-41300000,1.646706258,0.0002241,-0.0004759,,,,,,,,,
4324,7657.9,-41300000,1.745927226,0.0002398,-0.0004602,,,,,,,,,
4325,7977,-41300000,1.795555194,0.0002479,-0.0004521,,,,,,,,,
4326,8296.1,-41300000,1.819563162,0.0002514,-0.0004486,,,,,,,,,
4327,8615.2,-41300000,1.830578129,0.0002532,-0.0004468,,,,,,,,,
4328,8934.2,-41300000,1.836286097,0.0002541,-0.0004459,,,,,,,,,
4329,9253.3,-41300000,1.838883065,0.0002544,-0.0004456,,,,,,,,,
4330,9572.4,-41300000,1.840199033,0.0002547,-0.0004453,,,,,,,,,
4331,9891.5,-41300000,1.841149,0.0002548,-0.0004452,,,,,,,,,
4332,10211,-41300000,1.841915968,0.0002548,-0.0004452,,,,,,,,,
4333,10530,-41300000,1.842499936,0.0002548,-0.0004452,,,,,,,,,
4334,10849,-41300000,1.842900904,0.0002549,-0.0004451,,,,,,,,,
4335,11168,-41300000,1.843301871,0.0002548,-0.0004452,,,,,,,,,
4336,11487,-41300000,1.843885839,0.0002548,-0.0004452,,,,,,,,,
4337,11806,-41300000,1.844286807,0.0002549,-0.0004451,,,,,,,,,
4338,12125,-41300000,1.844687775,0.0002548,-0.0004452,,,,,,,,,
4339,12444,-41300000,1.845088742,0.0002548,-0.0004452,,,,,,,,,
4340,12763,-41300000,1.84548971,0.0002549,-0.0004451,,,,,,,,,
4341,13082,-41300000,1.845890678,0.0002549,-0.0004451,,,,,,,,,
4342,13401,-41300000,1.846291646,0.0002549,-0.0004451,,,,,,,,,
4343,13720,-41300000,1.846692613,0.0002548,-0.0004452,,,,,,,,,
4344,14040,-41300000,1.847093581,0.0002549,-0.0004451,,,,,,,,,
4345,14359,-41300000,1.847494549,0.0002549,-0.0004451,,,,,,,,,
4346,14678,-41300000,1.847895517,0.0002549,-0.0004451,,,,,,,,,
4347,14997,-41300000,1.848479484,0.0002549,-0.0004451,,,,,,,,,
4348,15316,-41300000,1.848697452,0.0002548,-0.0004452,,,,,,,,,
4349,15635,-41300000,1.84909842,0.0002549,-0.0004451,,,,,,,,,
4350,15954,-41300000,1.849499388,0.0002549,-0.0004451,,,,,,,,,
4351,16273,-41300000,1.850083355,0.0002549,-0.0004451,,,,,,,,,
4352,16592,-41300000,1.850301323,0.0002549,-0.0004451,,,,,,,,,
4353,16911,-41300000,1.850885291,0.0002549,-0.0004451,,,,,,,,,
4354,17230,-41300000,1.851103259,0.0002548,-0.0004452,,,,,,,,,
4355,17549,-41300000,1.851687226,0.0002549,-0.0004451,,,,,,,,,
4356,17868,-41300000,1.852088194,0.0002549,-0.0004451,,,,,,,,,
4357,18188,-41300000,1.852489162,0.0002549,-0.0004451,,,,,,,,,
4358,18507,-41300000,1.85289013,0.0002549,-0.0004451,,,,,,,,,
4359,18826,-41300000,1.853291097,0.0002549,-0.0004451,,,,,,,,,
4360,19145,-41300000,1.853692065,0.0002549,-0.0004451,,,,,,,,,
4361,19464,-41300000,1.854093033,0.0002549,-0.0004451,,,,,,,,,
4362,19783,-41300000,1.854494001,0.0002549,-0.0004451,,,,,,,,,
4363,20102,-41300000,1.854894968,0.0002549,-0.0004451,,,,,,,,,
4364,20421,-41300000,1.855295936,0.0002549,-0.0004451,,,,,,,,,
4365,20740,-41300000,1.855879904,0.0002549,-0.0004451,,,,,,,,,
4366,21059,-41300000,1.856097872,0.0002549,-0.0004451,,,,,,,,,
4367,21378,-41300000,1.856498839,0.0002549,-0.0004451,,,,,,,,,
4368,21697,-41300000,1.856899807,0.0002549,-0.0004451,,,,,,,,,
4369,22017,-41300000,1.857300775,0.0002549,-0.0004451,,,,,,,,,
4370,22336,-41300000,1.857701743,0.0002549,-0.0004451,,,,,,,,,
4371,22655,-41300000,1.858102711,0.0002549,-0.0004451,,,,,,,,,
4372,22974,-41300000,1.858686678,0.0002549,-0.0004451,,,,,,,,,
4373,23293,-41300000,1.858904646,0.0002549,-0.0004451,,,,,,,,,
4374,23612,-41300000,1.859305614,0.0002549,-0.0004451,,,,,,,,,
4375,23931,-41300000,1.859706582,0.0002549,-0.0004451,,,,,,,,,
4376,24250,-41300000,1.860107549,0.0002549,-0.0004451,,,,,,,,,
4377,24569,-41300000,1.860691517,0.0002549,-0.0004451,,,,,,,,,
4378,24888,-41300000,1.861092485,0.0002549,-0.0004451,,,,,,,,,
4379,25207,-41300000,1.861493453,0.0002549,-0.0004451,,,,,,,,,
4380,25526,-41300000,1.86171142,0.000255,-0.000445,,,,,,,,,
4381,25845,-41300000,1.862112388,0.000255,-0.000445,,,,,,,,,
4382,26165,-41300000,1.862513356,0.000255,-0.000445,,,,,,,,,
4383,26484,-41300000,1.862914324,0.000255,-0.000445,,,,,,,,,
4384,26803,-41300000,1.863315291,0.000255,-0.000445,,,,,,,,,
4385,27122,-41300000,1.863899259,0.000255,-0.000445,,,,,,,,,
4386,27441,-41300000,1.864300227,0.000255,-0.000445,,,,,,,,,
4387,27760,-41300000,1.864701195,0.000255,-0.000445,,,,,,,,,
4388,28079,-41300000,1.865102162,0.000255,-0.000445,,,,,,,,,
4389,28398,-41300000,1.86550313,0.000255,-0.000445,,,,,,,,,
4390,28717,-41300000,1.865904098,0.0002549,-0.0004451,,,,,,,,,
4391,29036,-41300000,1.866305066,0.0002549,-0.0004451,,,,,,,,,
4392,29355,-41300000,1.866523033,0.0002549,-0.0004451,,,,,,,,,
4393,29674,-41300000,1.866924001,0.0002549,-0.0004451,,,,,,,,,
4394,29994,-41300000,1.867324969,0.0002549,-0.0004451,,,,,,,,,
4395,30313,-41300000,1.867908937,0.000255,-0.000445,,,,,,,,,
4396,30632,-41300000,1.868309904,0.000255,-0.000445,,,,,,,,,
4397,30951,-41300000,1.868710872,0.000255,-0.000445,,,,,,,,,
4398,31270,-41300000,1.86911184,0.000255,-0.000445,,,,,,,,,
4399,31589,-41300000,1.869512808,0.000255,-0.000445,,,,,,,,,
4400,0,-42200000,0.002379,1.00E-07,-0.000715154,,,,,,,,,
4401,319.08,-42200000,0.014491968,1.00E-07,-0.000715154,,,,,,,,,
4402,638.16,-42200000,0.026055936,1.00E-07,-0.000715154,,,,,,,,,
4403,957.24,-42200000,0.037985903,1.00E-07,-0.000715154,,,,,,,,,
4404,1276.3,-42200000,0.050098871,4.00E-07,-0.000714854,,,,,,,,,
4405,1595.4,-42200000,0.061662839,4.00E-07,-0.000714854,,,,,,,,,
4406,1914.5,-42200000,0.073775807,4.00E-07,-0.000714854,,,,,,,,,
4407,2233.6,-42200000,0.085888774,7.00E-07,-0.000714554,,,,,,,,,
4408,2552.6,-42200000,0.097452742,7.00E-07,-0.000714554,,,,,,,,,
4409,2871.7,-42200000,0.10956571,1.10E-06,-0.000714154,,,,,,,,,
4410,3190.8,-42200000,0.121495678,1.10E-06,-0.000714154,,,,,,,,,
4411,3509.9,-42200000,0.133242645,1.50E-06,-0.000713754,,,,,,,,,
4412,3829,-42200000,0.146087613,1.80E-06,-0.000713454,,,,,,,,,
4413,4148,-42200000,0.159115581,2.30E-06,-0.000712954,,,,,,,,,
4414,4467.1,-42200000,0.173973549,2.70E-06,-0.000712554,,,,,,,,,
4415,4786.2,-42200000,0.192491516,4.10E-06,-0.000711154,,,,,,,,,
4416,5105.3,-42200000,0.218878484,6.70E-06,-0.000708554,,,,,,,,,
4417,5424.4,-42200000,0.262467452,1.21E-05,-0.000703154,,,,,,,,,
4418,5743.4,-42200000,0.34283942,2.32E-05,-0.000692054,,,,,,,,,
4419,6062.5,-42200000,0.488176387,4.44E-05,-0.000670854,,,,,,,,,
4420,6381.6,-42200000,0.725379355,8.03E-05,-0.000634954,,,,,,,,,
4421,6700.7,-42200000,1.037246323,0.0001285,-0.000586754,,,,,,,,,
4422,7019.8,-42200000,1.344721291,0.0001766,-0.000538654,,,,,,,,,
4423,7338.8,-42200000,1.571859258,0.0002123,-0.000502954,,,,,,,,,
4424,7657.9,-42200000,1.706399226,0.0002337,-0.000481554,,,,,,,,,
4425,7977,-42200000,1.776523194,0.0002446,-0.000470654,,,,,,,,,
4426,8296.1,-42200000,1.810413162,0.0002499,-0.000465354,,,,,,,,,
4427,8615.2,-42200000,1.826552129,0.0002525,-0.000462754,,,,,,,,,
4428,8934.2,-42200000,1.833907097,0.0002537,-0.000461554,,,,,,,,,
