,T,B,M,lambda,s
4123,-39400000.0,7338.8,1380000.0,0.0002395,-0.00042829661016949153
4124,-39400000.0,7657.9,1420000.0,0.0002477,-0.00042009661016949155
4125,-39400000.0,7977.0,1440000.0,0.0002514,-0.00041639661016949157
4126,-39400000.0,8296.1,1450000.0,0.0002532,-0.0004145966101694916
4127,-39400000.0,8615.2,1450000.0,0.000254,-0.00041379661016949156
4128,-39400000.0,8934.2,1450000.0,0.0002545,-0.00041329661016949155
4129,-39400000.0,9253.3,1450000.0,0.0002547,-0.00041309661016949154
4130,-39400000.0,9572.4,1460000.0,0.0002547,-0.00041309661016949154
4131,-39400000.0,9891.5,1460000.0,0.0002548,-0.00041299661016949154
4132,-39400000.0,10211.0,1460000.0,0.0002548,-0.00041299661016949154
4133,-39400000.0,10530.0,1460000.0,0.0002548,-0.00041299661016949154
4134,-39400000.0,10849.0,1460000.0,0.0002548,-0.00041299661016949154
4135,-39400000.0,11168.0,1460000.0,0.0002549,-0.00041289661016949154
4136,-39400000.0,11487.0,1460000.0,0.0002549,-0.00041289661016949154
4137,-39400000.0,11806.0,1460000.0,0.0002548,-0.00041299661016949154
4138,-39400000.0,12125.0,1460000.0,0.0002548,-0.00041299661016949154
4139,-39400000.0,12444.0,1460000.0,0.0002549,-0.00041289661016949154
4140,-39400000.0,12763.0,1460000.0,0.0002549,-0.00041289661016949154
4141,-39400000.0,13082.0,1460000.0,0.0002548,-0.00041299661016949154
4142,-39400000.0,13401.0,1460000.0,0.0002548,-0.00041299661016949154
4143,-39400000.0,13720.0,1460000.0,0.0002549,-0.00041289661016949154
4144,-39400000.0,14040.0,1460000.0,0.0002549,-0.00041289661016949154
4145,-39400000.0,14359.0,1460000.0,0.0002549,-0.00041289661016949154
4146,-39400000.0,14678.0,1460000.0,0.0002548,-0.00041299661016949154
4147,-39400000.0,14997.0,1460000.0,0.0002548,-0.00041299661016949154
4148,-39400000.0,15316.0,1460000.0,0.0002549,-0.00041289661016949154
4149,-39400000.0,15635.0,1460000.0,0.0002549,-0.00041289661016949154
4150,-39400000.0,15954.0,1460000.0,0.0002549,-0.00041289661016949154
4151,-39400000.0,16273.0,1460000.0,0.0002549,-0.00041289661016949154
4152,-39400000.0,16592.0,1460000.0,0.0002549,-0.00041289661016949154
4153,-39400000.0,16911.0,1460000.0,0.0002548,-0.00041299661016949154
4154,-39400000.0,17230.0,1460000.0,0.0002549,-0.00041289661016949154
4155,-39400000.0,17549.0,1460000.0,0.0002549,-0.00041289661016949154
4156,-39400000.0,17868.0,1460000.0,0.0002549,-0.00041289661016949154
4157,-39400000.0,18188.0,1460000.0,0.0002549,-0.00041289661016949154
4158,-39400000.0,18507.0,1460000.0,0.0002549,-0.00041289661016949154
4159,-39400000.0,18826.0,1460000.0,0.0002549,-0.00041289661016949154
4160,-39400000.0,19145.0,1460000.0,0.0002549,-0.00041289661016949154
4161,-39400000.0,19464.0,1460000.0,0.0002549,-0.00041289661016949154
4162,-39400000.0,19783.0,1460000.0,0.0002549,-0.00041289661016949154
4163,-39400000.0,20102.0,1460000.0,0.0002549,-0.00041289661016949154
4164,-39400000.0,20421.0,1460000.0,0.0002549,-0.00041289661016949154
4165,-39400000.0,20740.0,1460000.0,0.0002549,-0.00041289661016949154
4166,-39400000.0,21059.0,1460000.0,0.0002549,-0.00041289661016949154
4167,-39400000.0,21378.0,1460000.0,0.0002549,-0.00041289661016949154
4168,-39400000.0,21697.0,1460000.0,0.0002549,-0.00041289661016949154
4169,-39400000.0,22017.0,1460000.0,0.0002549,-0.00041289661016949154
4170,-39400000.0,22336.0,1460000.0,0.0002549,-0.00041289661016949154
4171,-39400000.0,22655.0,1460000.0,0.0002549,-0.00041289661016949154
4172,-39400000.0,22974.0,1460000.0,0.0002549,-0.00041289661016949154
4173,-39400000.0,23293.0,1460000.0,0.0002549,-0.00041289661016949154
4174,-39400000.0,23612.0,1460000.0,0.0002549,-0.00041289661016949154
4175,-39400000.0,23931.0,1460000.0,0.0002549,-0.00041289661016949154
4176,-39400000.0,24250.0,1460000.0,0.0002549,-0.00041289661016949154
4177,-39400000.0,24569.0,1460000.0,0.0002549,-0.00041289661016949154
4178,-39400000.0,24888.0,1460000.0,0.0002549,-0.00041289661016949154
4179,-39400000.0,25207.0,1460000.0,0.000255,-0.00041279661016949153
4180,-39400000.0,25526.0,1460000.0,0.000255,-0.00041279661016949153
4181,-39400000.0,25845.0,1460000.0,0.000255,-0.00041279661016949153
4182,-39400000.0,26165.0,1460000.0,0.000255,-0.00041279661016949153
4183,-39400000.0,26484.0,1460000.0,0.000255,-0.00041279661016949153
4184,-39400000.0,26803.0,1460000.0,0.000255,-0.00041279661016949153
4185,-39400000.0,27122.0,1460000.0,0.000255,-0.00041279661016949153
4186,-39400000.0,27441.0,1460000.0,0.000255,-0.00041279661016949153
4187,-39400000.0,27760.0,1460000.0,0.0002549,-0.00041289661016949154
4188,-39400000.0,28079.0,1460000.0,0.0002549,-0.00041289661016949154
4189,-39400000.0,28398.0,1460000.0,0.0002549,-0.00041289661016949154
4190,-39400000.0,28717.0,1460000.0,0.000255,-0.00041279661016949153
4191,-39400000.0,29036.0,1460000.0,0.000255,-0.00041279661016949153
4192,-39400000.0,29355.0,1460000.0,0.000255,-0.00041279661016949153
4193,-39400000.0,29674.0,1460000.0,0.000255,-0.00041279661016949153
4194,-39400000.0,29994.0,1460000.0,0.000255,-0.00041279661016949153
4195,-39400000.0,30313.0,1460000.0,0.000255,-0.00041279661016949153
4196,-39400000.0,30632.0,1460000.0,0.000255,-0.00041279661016949153
4197,-39400000.0,30951.0,1460000.0,0.000255,-0.00041279661016949153
4198,-39400000.0,31270.0,1460000.0,0.000255,-0.00041279661016949153
4199,-39400000.0,31589.0,1460000.0,0.000255,-0.00041279661016949153
4200,-40300000.0,0.0,1893.1,1e-07,-0.0006829508474576272
4201,-40300000.0,319.08,11068.0,1e-07,-0.0006829508474576272
4202,-40300000.0,638.16,20388.0,1e-07,-0.0006829508474576272
4203,-40300000.0,957.24,29708.0,1e-07,-0.0006829508474576272
4204,-40300000.0,1276.3,39028.0,4e-07,-0.0006826508474576271
4205,-40300000.0,1595.4,47911.0,4e-07,-0.0006826508474576271
4206,-40300000.0,1914.5,57231.0,4e-07,-0.0006826508474576271
4207,-40300000.0,2233.6,66551.0,7e-07,-0.0006823508474576272
4208,-40300000.0,2552.6,75872.0,7e-07,-0.0006823508474576272
4209,-40300000.0,2871.7,85337.0,1.1e-06,-0.0006819508474576271
4210,-40300000.0,3190.8,94512.0,1.2e-06,-0.0006818508474576271
4211,-40300000.0,3509.9,104000.0,1.5e-06,-0.0006815508474576271
4212,-40300000.0,3829.0,114000.0,2e-06,-0.0006810508474576271
4213,-40300000.0,4148.0,126000.0,2.7e-06,-0.0006803508474576271
4214,-40300000.0,4467.1,140000.0,3.6e-06,-0.0006794508474576271
4215,-40300000.0,4786.2,160000.0,6.1e-06,-0.0006769508474576271
4216,-40300000.0,5105.3,194000.0,1.13e-05,-0.0006717508474576271
4217,-40300000.0,5424.4,255000.0,2.19e-05,-0.0006611508474576271
4218,-40300000.0,5743.4,368000.0,4.25e-05,-0.0006405508474576271
4219,-40300000.0,6062.5,554000.0,7.76e-05,-0.0006054508474576271
4220,-40300000.0,6381.6,802000.0,0.0001258,-0.0005572508474576271
4221,-40300000.0,6700.7,1050000.0,0.0001747,-0.0005083508474576272
4222,-40300000.0,7019.8,1240000.0,0.0002112,-0.0004718508474576271
4223,-40300000.0,7338.8,1350000.0,0.0002333,-0.00044975084745762714
4224,-40300000.0,7657.9,1400000.0,0.0002445,-0.00043855084745762714
4225,-40300000.0,7977.0,1430000.0,0.0002498,-0.0004332508474576271
4226,-40300000.0,8296.1,1440000.0,0.0002525,-0.0004305508474576271
4227,-40300000.0,8615.2,1450000.0,0.0002538,-0.00042925084745762713
4228,-40300000.0,8934.2,1450000.0,0.0002543,-0.0004287508474576271
4229,-40300000.0,9253.3,1450000.0,0.0002546,-0.0004284508474576271
4230,-40300000.0,9572.4,1460000.0,0.0002547,-0.0004283508474576271
4231,-40300000.0,9891.5,1460000.0,0.0002547,-0.0004283508474576271
4232,-40300000.0,10211.0,1460000.0,0.0002548,-0.0004282508474576271
4233,-40300000.0,10530.0,1460000.0,0.0002549,-0.0004281508474576271
4234,-40300000.0,10849.0,1460000.0,0.0002548,-0.0004282508474576271
4235,-40300000.0,11168.0,1460000.0,0.0002548,-0.0004282508474576271
4236,-40300000.0,11487.0,1460000.0,0.0002549,-0.0004281508474576271
4237,-40300000.0,11806.0,1460000.0,0.0002549,-0.0004281508474576271
4238,-40300000.0,12125.0,1460000.0,0.0002548,-0.0004282508474576271
4239,-40300000.0,12444.0,1460000.0,0.0002548,-0.0004282508474576271
4240,-40300000.0,12763.0,1460000.0,0.0002549,-0.0004281508474576271
4241,-40300000.0,13082.0,1460000.0,0.0002549,-0.0004281508474576271
4242,-40300000.0,13401.0,1460000.0,0.0002548,-0.0004282508474576271
4243,-40300000.0,13720.0,1460000.0,0.0002548,-0.0004282508474576271
4244,-40300000.0,14040.0,1460000.0,0.0002549,-0.0004281508474576271
4245,-40300000.0,14359.0,1460000.0,0.0002549,-0.0004281508474576271
4246,-40300000.0,14678.0,1460000.0,0.0002549,-0.0004281508474576271
4247,-40300000.0,14997.0,1460000.0,0.0002548,-0.0004282508474576271
4248,-40300000.0,15316.0,1460000.0,0.0002549,-0.0004281508474576271
4249,-40300000.0,15635.0,1460000.0,0.0002549,-0.0004281508474576271
4250,-40300000.0,15954.0,1460000.0,0.0002549,-0.0004281508474576271
4251,-40300000.0,16273.0,1460000.0,0.0002549,-0.0004281508474576271
4252,-40300000.0,16592.0,1460000.0,0.0002549,-0.0004281508474576271
4253,-40300000.0,16911.0,1460000.0,0.0002549,-0.0004281508474576271
4254,-40300000.0,17230.0,1460000.0,0.0002548,-0.0004282508474576271
4255,-40300000.0,17549.0,1460000.0,0.0002549,-0.0004281508474576271
4256,-40300000.0,17868.0,1460000.0,0.0002549,-0.0004281508474576271
4257,-40300000.0,18188.0,1460000.0,0.0002549,-0.0004281508474576271
4258,-40300000.0,18507.0,1460000.0,0.0002549,-0.0004281508474576271
4259,-40300000.0,18826.0,1460000.0,0.0002549,-0.0004281508474576271
4260,-40300000.0,19145.0,1460000.0,0.0002549,-0.0004281508474576271
4261,-40300000.0,19464.0,1460000.0,0.0002549,-0.0004281508474576271
4262,-40300000.0,19783.0,1460000.0,0.0002549,-0.0004281508474576271
4263,-40300000.0,20102.0,1460000.0,0.0002549,-0.0004281508474576271
4264,-40300000.0,20421.0,1460000.0,0.0002549,-0.0004281508474576271
4265,-40300000.0,20740.0,1460000.0,0.0002549,-0.0004281508474576271
4266,-40300000.0,21059.0,1460000.0,0.0002549,-0.0004281508474576271
4267,-40300000.0,21378.0,1460000.0,0.0002549,-0.0004281508474576271
4268,-40300000.0,21697.0,1460000.0,0.0002549,-0.0004281508474576271
4269,-40300000.0,22017.0,1460000.0,0.0002549,-0.0004281508474576271
4270,-40300000.0,22336.0,1460000.0,0.0002549,-0.0004281508474576271
4271,-40300000.0,22655.0,1460000.0,0.0002549,-0.0004281508474576271
4272,-40300000.0,22974.0,1460000.0,0.0002549,-0.0004281508474576271
4273,-40300000.0,23293.0,1460000.0,0.0002549,-0.0004281508474576271
4274,-40300000.0,23612.0,1460000.0,0.0002549,-0.0004281508474576271
4275,-40300000.0,23931.0,1460000.0,0.0002549,-0.0004281508474576271
4276,-40300000.0,24250.0,1460000.0,0.0002549,-0.0004281508474576271
4277,-40300000.0,24569.0,1460000.0,0.0002549,-0.0004281508474576271
4278,-40300000.0,24888.0,1460000.0,0.0002549,-0.0004281508474576271
4279,-40300000.0,25207.0,1460000.0,0.000255,-0.0004280508474576271
4280,-40300000.0,25526.0,1460000.0,0.000255,-0.0004280508474576271
4281,-40300000.0,25845.0,1460000.0,0.000255,-0.0004280508474576271
4282,-40300000.0,26165.0,1460000.0,0.000255,-0.0004280508474576271
4283,-40300000.0,26484.0,1460000.0,0.000255,-0.0004280508474576271
4284,-40300000.0,26803.0,1460000.0,0.000255,-0.0004280508474576271
4285,-40300000.0,27122.0,1460000.0,0.000255,-0.0004280508474576271
4286,-40300000.0,27441.0,1460000.0,0.0002549,-0.0004281508474576271
4287,-40300000.0,27760.0,1460000.0,0.0002549,-0.0004281508474576271
4288,-40300000.0,28079.0,1460000.0,0.000255,-0.0004280508474576271
4289,-40300000.0,28398.0,1460000.0,0.000255,-0.0004280508474576271
4290,-40300000.0,28717.0,1460000.0,0.0002549,-0.0004281508474576271
4291,-40300000.0,29036.0,1460000.0,0.0002549,-0.0004281508474576271
4292,-40300000.0,29355.0,1460000.0,0.0002549,-0.0004281508474576271
4293,-40300000.0,29674.0,1460000.0,0.0002549,-0.0004281508474576271
4294,-40300000.0,29994.0,1460000.0,0.0002549,-0.0004281508474576271
4295,-40300000.0,30313.0,1460000.0,0.0002549,-0.0004281508474576271
4296,-40300000.0,30632.0,1460000.0,0.000255,-0.0004280508474576271
4297,-40300000.0,30951.0,1460000.0,0.000255,-0.0004280508474576271
4298,-40300000.0,31270.0,1460000.0,0.000255,-0.0004280508474576271
4299,-40300000.0,31589.0,1460000.0,0.000255,-0.0004280508474576271
4300,-41300000.0,0.0,1893.1,1e-07,-0.0006999
4301,-41300000.0,319.08,11213.0,1e-07,-0.0006999
4302,-41300000.0,638.16,19951.0,1e-07,-0.0006999
4303,-41300000.0,957.24,29271.0,1e-07,-0.0006999
4304,-41300000.0,1276.3,38591.0,4e-07,-0.0006996
4305,-41300000.0,1595.4,47911.0,4e-07,-0.0006996
4306,-41300000.0,1914.5,57231.0,4e-07,-0.0006996
4307,-41300000.0,2233.6,66115.0,7e-07,-0.0006993
4308,-41300000.0,2552.6,75435.0,7e-07,-0.0006993
4309,-41300000.0,2871.7,84900.0,1.1e-06,-0.0006989
4310,-41300000.0,3190.8,93929.0,1.1e-06,-0.0006989
4311,-41300000.0,3509.9,104000.0,1.5e-06,-0.0006985
4312,-41300000.0,3829.0,113000.0,1.9e-06,-0.0006981
4313,-41300000.0,4148.0,124000.0,2.5e-06,-0.0006975
4314,-41300000.0,4467.1,136000.0,3.1e-06,-0.0006969
4315,-41300000.0,4786.2,153000.0,4.9e-06,-0.0006951
4316,-41300000.0,5105.3,179000.0,8.6e-06,-0.0006914
4317,-41300000.0,5424.4,225000.0,1.61e-05,-0.0006839
4318,-41300000.0,5743.4,310000.0,3.12e-05,-0.0006688
4319,-41300000.0,6062.5,459000.0,5.92e-05,-0.0006408
4320,-41300000.0,6381.6,682000.0,0.0001022,-0.0005978
4321,-41300000.0,6700.7,939000.0,0.0001523,-0.0005477
4322,-41300000.0,7019.8,1160000.0,0.0001956,-0.0005044
4323,-41300000.0,7338.8,1300000.0,0.0002241,-0.0004759
4324,-41300000.0,7657.9,1380000.0,0.0002398,-0.0004602
4325,-41300000.0,7977.0,1420000.0,0.0002479,-0.0004521
4326,-41300000.0,8296.1,1440000.0,0.0002514,-0.0004486
4327,-41300000.0,8615.2,1450000.0,0.0002532,-0.0004468
4328,-41300000.0,8934.2,1450000.0,0.0002541,-0.0004459
4329,-41300000.0,9253.3,1450000.0,0.0002544,-0.0004456
4330,-41300000.0,9572.4,1450000.0,0.0002547,-0.0004453
4331,-41300000.0,9891.5,1460000.0,0.0002548,-0.0004452
4332,-41300000.0,10211.0,1460000.0,0.0002548,-0.0004452
4333,-41300000.0,10530.0,1460000.0,0.0002548,-0.0004452
4334,-41300000.0,10849.0,1460000.0,0.0002549,-0.0004451
4335,-41300000.0,11168.0,1460000.0,0.0002548,-0.0004452
4336,-41300000.0,11487.0,1460000.0,0.0002548,-0.0004452
4337,-41300000.0,11806.0,1460000.0,0.0002549,-0.0004451
4338,-41300000.0,12125.0,1460000.0,0.0002548,-0.0004452
4339,-41300000.0,12444.0,1460000.0,0.0002548,-0.0004452
4340,-41300000.0,12763.0,1460000.0,0.0002549,-0.0004451
4341,-41300000.0,13082.0,1460000.0,0.0002549,-0.0004451
4342,-41300000.0,13401.0,1460000.0,0.0002549,-0.0004451
4343,-41300000.0,13720.0,1460000.0,0.0002548,-0.0004452
4344,-41300000.0,14040.0,1460000.0,0.0002549,-0.0004451
4345,-41300000.0,14359.0,1460000.0,0.0002549,-0.0004451
4346,-41300000.0,14678.0,1460000.0,0.0002549,-0.0004451
4347,-41300000.0,14997.0,1460000.0,0.0002549,-0.0004451
4348,-41300000.0,15316.0,1460000.0,0.0002548,-0.0004452
4349,-41300000.0,15635.0,1460000.0,0.0002549,-0.0004451
4350,-41300000.0,15954.0,1460000.0,0.0002549,-0.0004451
4351,-41300000.0,16273.0,1460000.0,0.0002549,-0.0004451
4352,-41300000.0,16592.0,1460000.0,0.0002549,-0.0004451
4353,-41300000.0,16911.0,1460000.0,0.0002549,-0.0004451
4354,-41300000.0,17230.0,1460000.0,0.0002548,-0.0004452
4355,-41300000.0,17549.0,1460000.0,0.0002549,-0.0004451
4356,-41300000.0,17868.0,1460000.0,0.0002549,-0.0004451
4357,-41300000.0,18188.0,1460000.0,0.0002549,-0.0004451
4358,-41300000.0,18507.0,1460000.0,0.0002549,-0.0004451
4359,-41300000.0,18826.0,1460000.0,0.0002549,-0.0004451
4360,-41300000.0,19145.0,1460000.0,0.0002549,-0.0004451
4361,-41300000.0,19464.0,1460000.0,0.0002549,-0.0004451
4362,-41300000.0,19783.0,1460000.0,0.0002549,-0.0004451
4363,-41300000.0,20102.0,1460000.0,0.0002549,-0.0004451
4364,-41300000.0,20421.0,1460000.0,0.0002549,-0.0004451
4365,-41300000.0,20740.0,1460000.0,0.0002549,-0.0004451
4366,-41300000.0,21059.0,1460000.0,0.0002549,-0.0004451
4367,-41300000.0,21378.0,1460000.0,0.0002549,-0.0004451
4368,-41300000.0,21697.0,1460000.0,0.0002549,-0.0004451
4369,-41300000.0,22017.0,1460000.0,0.0002549,-0.0004451
4370,-41300000.0,22336.0,1460000.0,0.0002549,-0.0004451
4371,-41300000.0,22655.0,1460000.0,0.0002549,-0.0004451
4372,-41300000.0,22974.0,1460000.0,0.0002549,-0.0004451
4373,-41300000.0,23293.0,1460000.0,0.0002549,-0.0004451
4374,-41300000.0,23612.0,1460000.0,0.0002549,-0.0004451
4375,-41300000.0,23931.0,1460000.0,0.0002549,-0.0004451
4376,-41300000.0,24250.0,1460000.0,0.0002549,-0.0004451
4377,-41300000.0,24569.0,1460000.0,0.0002549,-0.0004451
4378,-41300000.0,24888.0,1460000.0,0.0002549,-0.0004451
4379,-41300000.0,25207.0,1460000.0,0.0002549,-0.0004451
4380,-41300000.0,25526.0,1460000.0,0.000255,-0.000445
4381,-41300000.0,25845.0,1460000.0,0.000255,-0.000445
4382,-41300000.0,26165.0,1460000.0,0.000255,-0.000445
4383,-41300000.0,26484.0,1460000.0,0.000255,-0.000445
4384,-41300000.0,26803.0,1460000.0,0.000255,-0.000445
4385,-41300000.0,27122.0,1460000.0,0.000255,-0.000445
4386,-41300000.0,27441.0,1460000.0,0.000255,-0.000445
4387,-41300000.0,27760.0,1460000.0,0.000255,-0.000445
4388,-41300000.0,28079.0,1460000.0,0.000255,-0.000445
4389,-41300000.0,28398.0,1460000.0,0.000255,-0.000445
4390,-41300000.0,28717.0,1460000.0,0.0002549,-0.0004451
4391,-41300000.0,29036.0,1460000.0,0.0002549,-0.0004451
4392,-41300000.0,29355.0,1460000.0,0.0002549,-0.0004451
4393,-41300000.0,29674.0,1460000.0,0.0002549,-0.0004451
4394,-41300000.0,29994.0,1460000.0,0.0002549,-0.0004451
4395,-41300000.0,30313.0,1460000.0,0.000255,-0.000445
4396,-41300000.0,30632.0,1460000.0,0.000255,-0.000445
4397,-41300000.0,30951.0,1460000.0,0.000255,-0.000445
4398,-41300000.0,31270.0,1460000.0,0.000255,-0.000445
4399,-41300000.0,31589.0,1460000.0,0.000255,-0.000445
4400,-42200000.0,0.0,1893.1,1e-07,-0.0007151542372881356
4401,-42200000.0,319.08,11213.0,1e-07,-0.0007151542372881356
4402,-42200000.0,638.16,20096.0,1e-07,-0.0007151542372881356
4403,-42200000.0,957.24,29271.0,1e-07,-0.0007151542372881356
4404,-42200000.0,1276.3,38591.0,4e-07,-0.0007148542372881355
4405,-42200000.0,1595.4,47474.0,4e-07,-0.0007148542372881355
4406,-42200000.0,1914.5,56794.0,4e-07,-0.0007148542372881355
4407,-42200000.0,2233.6,66115.0,7e-07,-0.0007145542372881356
4408,-42200000.0,2552.6,74998.0,7e-07,-0.0007145542372881356
4409,-42200000.0,2871.7,84318.0,1.1e-06,-0.0007141542372881356
4410,-42200000.0,3190.8,93492.0,1.1e-06,-0.0007141542372881356
4411,-42200000.0,3509.9,103000.0,1.5e-06,-0.0007137542372881356
4412,-42200000.0,3829.0,112000.0,1.8e-06,-0.0007134542372881355
4413,-42200000.0,4148.0,122000.0,2.3e-06,-0.0007129542372881356
4414,-42200000.0,4467.1,134000.0,2.7e-06,-0.0007125542372881355
4415,-42200000.0,4786.2,148000.0,4.1e-06,-0.0007111542372881355
4416,-42200000.0,5105.3,169000.0,6.7e-06,-0.0007085542372881356
4417,-42200000.0,5424.4,203000.0,1.21e-05,-0.0007031542372881355
4418,-42200000.0,5743.4,267000.0,2.32e-05,-0.0006920542372881355
4419,-42200000.0,6062.5,382000.0,4.44e-05,-0.0006708542372881356
4420,-42200000.0,6381.6,571000.0,8.03e-05,-0.0006349542372881356
4421,-42200000.0,6700.7,819000.0,0.0001285,-0.0005867542372881355
4422,-42200000.0,7019.8,1060000.0,0.0001766,-0.0005386542372881355
4423,-42200000.0,7338.8,1240000.0,0.0002123,-0.0005029542372881355
4424,-42200000.0,7657.9,1350000.0,0.0002337,-0.00048155423728813557
4425,-42200000.0,7977.0,1410000.0,0.0002446,-0.0004706542372881356
4426,-42200000.0,8296.1,1430000.0,0.0002499,-0.00046535423728813556
4427,-42200000.0,8615.2,1440000.0,0.0002525,-0.00046275423728813555
4428,-42200000.0,8934.2,1450000.0,0.0002537,-0.00046155423728813557
4429,-42200000.0,9253.3,1450000.0,0.0002543,-0.00046095423728813556
4430,-42200000.0,9572.4,1450000.0,0.0002545,-0.00046075423728813555
4431,-42200000.0,9891.5,1460000.0,0.0002547,-0.00046055423728813555
4432,-42200000.0,10211.0,1460000.0,0.0002547,-0.00046055423728813555
4433,-42200000.0,10530.0,1460000.0,0.0002548,-0.00046045423728813554
4434,-42200000.0,10849.0,1460000.0,0.0002548,-0.00046045423728813554
4435,-42200000.0,11168.0,1460000.0,0.0002549,-0.00046035423728813554
4436,-42200000.0,11487.0,1460000.0,0.0002548,-0.00046045423728813554
4437,-42200000.0,11806.0,1460000.0,0.0002548,-0.00046045423728813554
4438,-42200000.0,12125.0,1460000.0,0.0002549,-0.00046035423728813554
4439,-42200000.0,12444.0,1460000.0,0.0002548,-0.00046045423728813554
4440,-42200000.0,12763.0,1460000.0,0.0002548,-0.00046045423728813554
4441,-42200000.0,13082.0,1460000.0,0.0002549,-0.00046035423728813554
4442,-42200000.0,13401.0,1460000.0,0.0002549,-0.00046035423728813554
4443,-42200000.0,13720.0,1460000.0,0.0002548,-0.00046045423728813554
4444,-42200000.0,14040.0,1460000.0,0.0002548,-0.00046045423728813554
4445,-42200000.0,14359.0,1460000.0,0.0002549,-0.00046035423728813554
4446,-42200000.0,14678.0,1460000.0,0.0002549,-0.00046035423728813554
4447,-42200000.0,14997.0,1460000.0,0.0002549,-0.00046035423728813554
4448,-42200000.0,15316.0,1460000.0,0.0002549,-0.00046035423728813554
4449,-42200000.0,15635.0,1460000.0,0.0002548,-0.00046045423728813554
4450,-42200000.0,15954.0,1460000.0,0.0002549,-0.00046035423728813554
4451,-42200000.0,16273.0,1460000.0,0.0002549,-0.00046035423728813554
4452,-42200000.0,16592.0,1460000.0,0.0002549,-0.00046035423728813554
4453,-42200000.0,16911.0,1460000.0,0.0002549,-0.00046035423728813554
4454,-42200000.0,17230.0,1460000.0,0.0002549,-0.00046035423728813554
4455,-42200000.0,17549.0,1460000.0,0.0002548,-0.00046045423728813554
4456,-42200000.0,17868.0,1460000.0,0.0002549,-0.00046035423728813554
4457,-42200000.0,18188.0,1460000.0,0.0002549,-0.00046035423728813554
4458,-42200000.0,18507.0,1460000.0,0.0002549,-0.00046035423728813554
4459,-42200000.0,18826.0,1460000.0,0.0002549,-0.00046035423728813554
4460,-42200000.0,19145.0,1460000.0,0.0002549,-0.00046035423728813554
4461,-42200000.0,19464.0,1460000.0,0.0002549,-0.00046035423728813554
4462,-42200000.0,19783.0,1460000.0,0.0002549,-0.00046035423728813554
4463,-42200000.0,20102.0,1460000.0,0.0002549,-0.00046035423728813554
4464,-42200000.0,20421.0,1460000.0,0.0002549,-0.00046035423728813554
4465,-42200000.0,20740.0,1460000.0,0.0002549,-0.00046035423728813554
4466,-42200000.0,21059.0,1460000.0,0.0002549,-0.00046035423728813554
4467,-42200000.0,21378.0,1460000.0,0.0002549,-0.00046035423728813554
4468,-42200000.0,21697.0,1460000.0,0.0002549,-0.00046035423728813554
4469,-42200000.0,22017.0,1460000.0,0.0002549,-0.00046035423728813554
4470,-42200000.0,22336.0,1460000.0,0.0002549,-0.00046035423728813554
4471,-42200000.0,22655.0,1460000.0,0.0002549,-0.00046035423728813554
4472,-42200000.0,22974.0,1460000.0,0.0002549,-0.00046035423728813554
4473,-42200000.0,23293.0,1460000.0,0.0002549,-0.00046035423728813554
4474,-42200000.0,23612.0,1460000.0,0.0002549,-0.00046035423728813554
4475,-42200000.0,23931.0,1460000.0,0.0002549,-0.00046035423728813554
4476,-42200000.0,24250.0,1460000.0,0.0002549,-0.00046035423728813554
4477,-42200000.0,24569.0,1460000.0,0.0002549,-0.00046035423728813554
4478,-42200000.0,24888.0,1460000.0,0.0002549,-0.00046035423728813554
4479,-42200000.0,25207.0,1460000.0,0.0002549,-0.00046035423728813554
4480,-42200000.0,25526.0,1460000.0,0.000255,-0.00046025423728813554
4481,-42200000.0,25845.0,1460000.0,0.000255,-0.00046025423728813554
4482,-42200000.0,26165.0,1460000.0,0.000255,-0.00046025423728813554
4483,-42200000.0,26484.0,1460000.0,0.000255,-0.00046025423728813554
4484,-42200000.0,26803.0,1460000.0,0.000255,-0.00046025423728813554
4485,-42200000.0,27122.0,1460000.0,0.000255,-0.00046025423728813554
4486,-42200000.0,27441.0,1460000.0,0.000255,-0.00046025423728813554
4487,-42200000.0,27760.0,1460000.0,0.000255,-0.00046025423728813554
4488,-42200000.0,28079.0,1460000.0,0.0002549,-0.00046035423728813554
4489,-42200000.0,28398.0,1460000.0,0.0002549,-0.00046035423728813554
4490,-42200000.0,28717.0,1460000.0,0.0002549,-0.00046035423728813554
4491,-42200000.0,29036.0,1460000.0,0.0002549,-0.00046035423728813554
4492,-42200000.0,29355.0,1460000.0,0.0002549,-0.00046035423728813554
4493,-42200000.0,29674.0,1460000.0,0.0002549,-0.00046035423728813554
4494,-42200000.0,29994.0,1460000.0,0.0002549,-0.00046035423728813554
4495,-42200000.0,30313.0,1460000.0,0.0002549,-0.00046035423728813554
4496,-42200000.0,30632.0,1460000.0,0.0002549,-0.00046035423728813554
4497,-42200000.0,30951.0,1460000.0,0.000255,-0.00046025423728813554
4498,-42200000.0,31270.0,1460000.0,0.0002549,-0.00046035423728813554
4499,-42200000.0,31589.0,1460000.0,0.000255,-0.00046025423728813554
4500,-43200000.0,0.0,1893.1,1e-07,-0.0007321033898305085
4501,-43200000.0,319.08,11213.0,1e-07,-0.0007321033898305085
4502,-43200000.0,638.16,20096.0,1e-07,-0.0007321033898305085
4503,-43200000.0,957.24,29271.0,1e-07,-0.0007321033898305085
4504,-43200000.0,1276.3,38154.0,4e-07,-0.0007318033898305084
